PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
1029.4412,303.36487,909.8814,349.76453,987.045,263.94382,918.2397,302.20825,993.2905,254.2911,931.7841,304.57642,898.3004,302.30768,840.94696,331.5988,909.904,313.73154,847.40564,343.37415,966.34924,367.90335,877.5263,403.20126,1002.52716,400.1506,895.37006,436.9738,1021.9739,396.1919,912.67664,435.36642,930.8105,428.8147,836.0534,461.3148,1031.2302,251.5598,877.6173,302.09055,1038.9631,241.46057,870.18225,296.13986,1032.4703,347.09122,834.04016,389.2195,1046.5054,343.18063,845.8796,387.89014,1112.1573,325.35434,916.55835,376.57043,1140.5814,318.7988,956.9453,371.70782,1143.5074,300.88553,961.571,354.9163,1181.2141,388.89618,977.29004,442.20453
1033.7562,302.86755,917.05695,352.54895,991.1022,264.1913,923.9867,302.4431,997.398,255.11089,937.8763,304.65228,906.0697,308.02682,847.9502,334.99582,918.0317,317.01938,854.11633,346.54492,973.89435,366.14526,888.55145,403.69678,1013.41455,395.0638,906.8817,433.84076,1030.8959,391.0738,925.09076,431.3386,939.21686,428.23984,844.1673,460.44162,1033.7913,249.92741,882.39166,301.00662,1040.7627,238.99516,875.9908,295.6105,1031.6106,341.8762,830.7085,385.03967,1044.6796,337.22977,842.19006,384.9536,1109.847,310.82254,908.09845,365.93353,1141.465,303.16776,951.78595,356.5563,1142.4641,280.84616,957.65466,338.99915,1180.2349,378.18253,972.1176,430.94614
1037.1487,298.21912,917.06885,345.24884,995.00024,261.88318,928.8118,300.72797,1000.5103,251.76468,941.8943,301.86707,912.6137,310.5953,854.64124,338.43695,923.97986,319.20764,861.7071,349.48392,983.87885,363.79623,896.2795,401.6638,1024.4794,391.64398,918.6394,431.2778,1043.9984,386.0252,936.08795,428.56564,951.5875,426.7157,860.2185,460.6278,1035.3531,246.67992,885.40027,297.7555,1043.1213,236.47449,879.5068,291.87823,1026.7488,334.06195,827.42786,376.9456,1038.8326,329.9814,838.8685,376.2121,1105.6665,299.73575,902.5909,355.00858,1136.5256,287.67743,944.6662,342.05966,1138.1143,265.38443,951.22205,326.63104,1165.0986,373.56363,952.2346,439.8427
1041.1196,294.69116,919.81305,338.69717,1000.43317,260.13638,932.73846,300.01886,1005.123,250.35635,945.32184,300.48163,917.8956,312.5248,862.1701,345.68613,930.7787,320.55295,871.2903,356.93826,994.45154,360.66394,906.3081,401.11612,1036.7968,386.7778,928.9965,429.41867,1055.3334,380.833,949.7341,425.93436,971.1368,425.67676,875.468,460.4482,1037.9692,243.30896,888.98206,295.10846,1047.444,234.38396,884.9144,288.1487,1016.8587,324.9657,821.5715,363.9832,1029.4902,322.68036,832.12976,365.37274,1098.6925,295.73203,894.3303,350.6381,1134.3732,285.71164,937.86676,340.93063,1141.259,264.8459,948.0999,326.24875,1136.3755,359.4644,916.84534,401.89456
1044.3932,292.0294,922.8941,335.66086,1004.8084,257.80966,937.429,297.66425,1010.21985,248.16832,949.60614,298.4339,924.8983,316.7654,870.4793,348.54916,938.26935,324.7453,878.33246,356.38232,1003.3472,358.7316,917.19653,400.659,1046.5867,382.90234,940.13245,424.5083,1064.2179,374.4657,956.44586,418.7029,984.9183,425.39905,890.6692,460.056,1040.545,239.94386,890.8887,291.77823,1051.396,233.05803,886.5299,285.95148,1007.41736,313.69357,815.4695,354.40036,1020.0014,314.7117,826.87244,354.44415,1092.5858,298.02182,891.6918,350.02145,1131.0759,290.792,928.21375,343.9318,1142.7137,273.5684,939.36176,336.58456,1106.0906,356.8288,888.99255,401.64056
1050.0764,289.88123,925.7699,337.50284,1007.41656,256.10016,940.97455,297.0718,1013.2919,244.88042,952.1348,295.783,930.1697,320.94867,879.791,351.0247,943.3437,328.00583,887.2333,358.96805,1011.6624,356.3662,925.4554,399.20612,1056.529,374.9382,948.13257,420.57413,1075.5691,364.06717,965.99207,413.02634,999.7134,424.46634,898.9087,460.1119,1040.9596,238.40039,891.6173,288.5579,1052.497,233.24542,887.5806,282.66672,993.99475,295.66928,806.3109,340.61136,1006.3551,300.62277,818.53546,345.10513,1085.246,304.20258,887.4933,353.66385,1122.363,303.08304,916.6945,357.2645,1141.269,291.55246,932.1132,351.32266,1077.1399,350.66394,865.7172,397.85654
1053.5898,289.21808,928.00665,338.53412,1011.119,254.88971,942.22394,297.5382,1016.6524,245.32526,953.6432,295.1929,934.74115,324.76465,882.47754,356.9421,949.1415,330.87042,891.704,366.05612,1021.38275,355.1415,934.2802,399.4324,1064.6,369.8538,956.3222,414.79807,1082.5361,357.2305,972.6818,406.31924,1012.12555,424.1616,909.9889,459.60773,1039.9556,235.4454,890.6611,287.3001,1052.2887,231.75829,887.8683,281.43918,984.1095,281.60754,797.29956,321.25095,995.43097,287.5187,809.80316,330.14334,1070.0157,311.15985,871.9987,356.8678,1107.5449,321.59167,901.13727,370.90018,1128.9749,315.30646,918.58466,367.9856,1055.8132,346.47314,840.4804,395.55328
1054.6876,287.52295,925.35614,333.83582,1011.5733,254.66449,942.8772,295.46243,1015.4912,245.16223,955.32513,293.54434,940.4443,329.4988,888.26196,365.51874,955.5799,334.2796,897.161,371.62268,1034.6492,352.09665,942.22406,397.34366,1074.938,359.50412,962.59283,411.19724,1094.4663,348.14743,978.2999,401.2356,1027.8013,422.33978,924.1693,460.49786,1039.3013,233.693,889.9624,286.49338,1051.1765,231.6878,887.8438,278.93604,970.6156,264.39667,795.88153,302.6192,981.5536,272.7443,806.27026,315.23175,1055.1301,316.9698,859.81354,363.21335,1083.176,335.51514,881.4462,382.99588,1105.7042,336.9838,901.31244,383.25354,1028.626,421.93195,819.9505,393.88733
1056.9017,286.0097,923.8907,333.97403,1014.23126,251.9845,942.60535,293.03278,1017.36865,241.90694,954.3641,290.82495,946.28265,334.579,895.7305,368.07318,961.297,336.9709,902.78815,374.62122,1040.2269,346.75812,947.539,395.05588,1082.7893,357.96075,968.83563,405.70926,1100.5338,345.5698,982.1998,394.0611,1038.0034,421.14648,938.5774,460.22214,1038.0986,232.40076,887.3838,284.9308,1049.2361,230.26414,886.3934,277.21478,963.96906,252.67952,793.36096,290.4228,972.73755,262.19565,803.16766,304.22397,1037.7208,322.62473,841.8191,362.1227,1061.7703,343.65155,861.14984,388.0415,1086.6093,347.84558,877.8175,392.38345,1037.2181,420.20303,800.20557,390.5731
1054.5819,285.20023,918.9194,331.3591,1015.5104,251.3808,940.4474,292.62497,1017.38586,240.95035,952.6192,289.12997,952.28204,339.0723,899.569,371.73672,968.54443,340.36957,908.89105,377.03183,1047.5636,350.4371,953.39667,393.27026,1092.6418,351.8753,972.57513,401.4292,1110.0973,337.5935,985.3834,388.95636,1051.2075,419.30334,949.1589,460.73022,1033.61,230.19736,882.78955,281.42615,1044.851,228.68365,882.2725,273.54428,955.18353,242.6531,792.03925,281.67133,962.8484,253.09378,799.7647,295.6875,1015.0757,323.54236,825.6012,363.68878,1032.277,356.18063,838.2677,392.8978,1058.395,365.18387,856.1204,401.07785,1051.1813,417.4453,776.512,391.05573
