PubicSymphysis_X,PubicSymphysis_Y,PubicSymphysis_Z,FemurRHead_X,FemurRHead_Y,FemurRHead_Z,FemurRTrochanter_X,FemurRTrochanter_Y,FemurRTrochanter_Z,FemurRCondyles_X,FemurRCondyles_Y,FemurRCondyles_Z,TibiaRP_X,TibiaRP_Y,TibiaRP_Z,TibiaRHarp_X,TibiaRHarp_Y,TibiaRHarp_Z,TibiaRD_X,TibiaRD_Y,TibiaRD_Z,CalcaneusR_X,CalcaneusR_Y,CalcaneusR_Z,MetatarsalR_X,MetatarsalR_Y,MetatarsalR_Z,FemurLHead_X,FemurLHead_Y,FemurLHead_Z,FemurLTrochanter_X,FemurLTrochanter_Y,FemurLTrochanter_Z,FemurLCondyles_X,FemurLCondyles_Y,FemurLCondyles_Z,TibiaLP_X,TibiaLP_Y,TibiaLP_Z,TibiaLHarp_X,TibiaLHarp_Y,TibiaLHarp_Z,TibiaLD_X,TibiaLD_Y,TibiaLD_Z,CalcaneusL_X,CalcaneusL_Y,CalcaneusL_Z,MetatarsalL_X,MetatarsalL_Y,MetatarsalL_Z
3.54388377417,16.7129413986,30.9996002812,3.71258871953,16.7180913298,30.8711524504,3.5407632919,16.6636512387,30.9888500579,-0.143463835576,8.64481886944,34.7830936822,3.63261801422,16.6929476039,30.9820667072,3.46482906372,16.6982617783,31.1223141542,-10.7800668159,13.1432822991,19.8213421451,-11.0316025359,13.3089768995,19.4789570192,39.1489135894,11.1667486942,15.8122435914,-10.8645976489,13.0915716101,19.5048257833,-10.8894390008,13.1517154591,19.6065776593,-11.6977401987,3.41752346071,20.8674413883,3.56779087336,16.7396955813,31.0346110055,-11.82532791,3.54529236036,20.8845037793,-10.7752085239,13.1498482871,19.7792766496,-11.0405229179,13.1980517666,19.4921751302,-10.6814781664,12.4347749682,20.697100148
9.04114508037,9.63813129451,7.24128767753,8.10083928131,10.8135583055,7.79648691948,7.97973052513,10.9059521817,7.49809077266,7.29971824893,10.1784129939,10.1269767645,7.33065316271,9.94336864216,9.85564566122,7.4545097695,8.73041782765,8.32060854748,7.71212377017,8.08378853948,7.42020079218,7.72359856818,8.23062683373,6.81932855719,7.34513553467,7.84500696812,9.29765088185,9.97592880695,10.6148866206,7.7271181615,10.3423193095,10.7217012016,7.66979102573,10.2565996517,8.62575922248,9.16910184166,10.2187235736,8.50461030027,8.80217844014,10.0721635457,8.22555201285,6.91946383501,9.71075461427,8.08248051851,5.76260608613,9.67674683006,8.51943865974,5.39106197469,9.99893947669,6.35517953242,6.44282105746
8.91685338751,9.61893932907,7.18398822836,8.06618479448,10.7843334308,7.77442602876,7.96713832002,10.8551860148,7.48328873014,7.32759168653,10.3659990175,10.1623215686,7.38442478247,10.070454271,9.9207278733,7.62298150475,8.60223389972,8.59755668823,7.72746115915,7.75439929446,7.88748928111,7.71751491865,7.68473666572,7.33632595012,7.44774854522,7.728089377,9.69333752605,9.92855857379,10.5990881646,7.65092683292,10.293495364,10.7007603334,7.60334984568,10.1926169198,8.47801484844,8.93115429843,10.1664906704,8.42846772916,8.57732392557,9.98017066886,8.247606553,6.6148136124,9.63751183473,8.16095881423,5.50420065432,9.63620495105,8.59563262988,5.21666343258,9.96287537502,6.36321297267,6.03787938063
8.91785470655,9.55625510814,7.11478499683,7.98803482855,10.717394285,7.63432926451,7.94388709122,10.7834976039,7.34719636843,7.30504572042,10.4457104664,10.1160897485,7.36439812201,10.1090564742,9.90995538363,7.59977651338,8.4767543233,8.90803280054,7.76929018849,7.49981671558,8.31064250997,7.75865566067,7.39708905599,7.77330894504,7.46389888397,7.50960521613,10.152847255,9.86278496222,10.5578027711,7.50283682242,10.2135971019,10.6680416754,7.46735690982,10.2126520473,8.39480928563,8.75900833162,10.1912277116,8.33619273845,8.40480232153,9.91592244897,8.24904585774,6.41659680645,9.57890100043,8.2074291511,5.2910476581,9.49711001788,8.64542915106,5.00334750531,10.0718656553,6.40105676732,5.64054858643
8.90294993589,9.4543294247,6.98747653807,7.95537038183,10.6186727714,7.57379360643,7.87449020146,10.6935927328,7.26754656934,7.26280708216,10.3932744181,10.0474625178,7.32722459128,10.0259798773,9.84908128664,7.68278400057,8.27000282075,8.98081939973,7.81372876898,7.24075330097,8.60002264078,7.83004955089,7.12943686613,8.08312645481,7.58748439392,7.14904338668,10.5289194452,9.78305390879,10.4828056647,7.39945845446,10.0944375084,10.6167570842,7.36124169688,10.2465133681,8.32147255589,8.50380419543,10.2087374957,8.27539994801,8.14482503124,9.94533138614,8.23298157826,6.16970778908,9.54102784377,8.22203928043,5.03999467544,9.48113804437,8.68159208542,4.81314808521,10.0547388011,6.42500302227,5.21595177006
8.81243287028,9.39332233329,6.93157054441,7.87952229608,10.5424355434,7.4675813176,7.80278775033,10.6060767131,7.16261624888,7.14025974244,10.1601688854,9.91467627296,7.21393404898,9.81706763297,9.73985719167,7.63170210152,8.06636613407,9.03854829837,7.93472037321,7.00284451211,8.66911740945,7.9799420072,6.92950958929,8.17339460959,7.50178705697,6.56466131489,10.7588004143,9.72117132332,10.4020296626,7.31988889953,10.064801209,10.5441691327,7.28937148734,10.2556512822,8.20588967872,8.21886543455,10.2274258909,8.16480425776,7.85174319528,9.87519094543,8.21769577588,5.87117765244,9.52589927823,8.23618725372,4.7937848258,9.4448709216,8.69871519574,4.58334197852,10.0571590855,6.44349093729,4.83218628244
8.72475057594,9.2546773702,6.78220540007,7.81727053153,10.3964447412,7.33659331391,7.72821885818,10.4774295333,7.04168999201,7.09061571275,9.94605113157,9.75024701758,7.17204367634,9.61869945316,9.58456681916,7.68134525055,7.86810256891,8.81144095694,8.03150714715,6.83804379515,8.41558126303,8.07369835407,6.80046644394,7.88364973869,7.61657924539,6.32538053189,10.5040455152,9.64945524138,10.3329847628,7.15418124652,9.98870987883,10.4978410169,7.15003963368,10.2504117634,8.12491782023,7.99655591731,10.2728284323,8.10415275316,7.6346963874,9.80364216831,8.20193952141,5.65051701367,9.49724546798,8.24459998941,4.5541162031,9.43080796293,8.74282896563,4.36294816486,10.0548533187,6.43899145089,4.48340039501
8.77472224343,9.18403350519,6.66127339966,7.70481401785,10.3030647926,7.12520071615,7.61071503642,10.3585335957,6.82351903863,7.03519906155,9.81424166243,9.54047088511,7.14642337204,9.4904058736,9.38511351478,7.69109618857,7.85932336368,8.54129073874,8.07529685623,6.82925286224,8.06874447903,8.11706699552,6.81024083081,7.53706553484,7.70352664013,6.32574003434,10.0510113593,9.60380276254,10.268417167,7.02948139785,9.918606021,10.4344452121,6.9961833359,10.2548764595,8.04291591554,7.724941669,10.251171495,8.04558202643,7.40590021699,9.83235229051,8.17501549731,5.40777959635,9.47882392801,8.23606537517,4.37395504455,9.42056479976,8.71535623469,4.18607504754,10.0808471876,6.47937129331,4.10095017622
8.66346406539,9.14281772657,6.55342254964,7.63034715171,10.2570527683,7.00655071565,7.54524535541,10.3503271609,6.70793355801,7.08234695794,9.71953389757,9.47552977234,7.21114938556,9.41771213912,9.25399742212,7.71775244191,7.84580313265,8.27960219727,8.08181860029,6.85539718092,7.70796847326,8.12144853839,6.85861163256,7.14780511084,7.81905503785,6.34143096693,9.52380674807,9.53958492686,10.2440539745,6.86943409308,9.8450802526,10.4011513967,6.84528097779,10.1254129253,7.97478602218,7.54336629807,10.1601854013,8.00639884993,7.20622855804,9.85189381475,8.17486432332,5.26765739875,9.49773309763,8.2719674675,4.18697215956,9.43047456229,8.74907787593,4.00362213895,9.97107537545,6.53319026757,3.74095704277
8.63330581635,9.1560377254,6.41958717937,7.6032134525,10.2567921745,6.86676865252,7.48359155104,10.3240500944,6.55959221308,7.14314316585,9.58247010843,9.27744378763,7.27013959436,9.27236367316,9.06630982136,7.66235663568,7.82283348872,7.99072866155,8.08320296156,6.89571497384,7.325695811,8.06335771631,6.92059483583,6.79207885946,7.76256819496,6.33955255972,9.16725586742,9.46318882894,10.2636639329,6.78870960152,9.78003640207,10.4288498614,6.76372857449,10.115870797,7.9881979276,7.40921714321,10.1354451246,8.03455121842,7.04912644843,9.9187937823,8.21948076629,5.13621047478,9.60909199185,8.32549625626,4.0212089346,9.54968936136,8.78726042457,3.88264300467,9.95661668625,6.57688638246,3.45215525544
8.50046694141,9.16477303372,6.2838123465,7.49712322931,10.2707862705,6.74349817246,7.34611394943,10.3634261656,6.44622584347,7.1738461804,9.50646464108,9.17683328675,7.26256065785,9.21997254718,8.92697347644,7.70314266695,7.7981620849,7.71691533709,8.00652484673,6.9611343041,6.95366435039,8.04868735379,7.01919788341,6.41417046397,7.66310097245,6.36145361779,8.88115147908,9.36835353241,10.3206448597,6.69853699424,9.71901312282,10.4942669375,6.69111005621,10.1655849756,8.05794333574,7.3889384616,10.217180165,8.11484868183,7.00898541507,10.0543617468,8.45247072192,5.01691060999,9.7175724556,8.5940354458,4.01619269698,9.70590002371,9.01421118237,3.89856001496,9.90480557578,6.84555805265,3.18464362669
8.43160257497,9.13938391699,6.11543766991,7.45568061781,10.2647177678,6.60097296855,7.29564726857,10.3523433316,6.29804950469,7.18193895972,9.3936986339,8.96886674344,7.28840870217,9.13786628814,8.71548680163,7.62843826942,7.81595529202,7.44400568357,7.99769577059,7.05831423657,6.62263377216,7.97475617673,7.1318989782,6.09837500519,7.675338226,6.37517004027,8.64064571816,9.31929105272,10.354587754,6.59093684558,9.63154006164,10.5339574967,6.57889612274,10.2336482484,8.1700757162,7.44647619104,10.2739542096,8.22241481236,7.08538372012,10.2317601828,8.75324722727,5.1664441616,9.88938311002,8.9593160087,4.07301077491,9.81357626091,9.44616876818,3.96208526748,10.0341374439,7.10759195843,3.26817158988
8.51465714184,9.27684176061,6.06380200009,7.43582382642,10.311261512,6.4722510307,7.27835030818,10.4239005019,6.19182033123,7.17549929773,9.31966608379,8.77965585593,7.24950882202,9.07626815757,8.52116953881,7.6797702445,7.8628342473,7.18426409104,7.98090679193,7.12803582295,6.28667365792,8.01917655191,7.2197593278,5.74320957616,7.60080159485,6.39265661999,8.22437517558,9.2911350977,10.4327837797,6.52246952546,9.60712684026,10.6080457313,6.4921983757,10.2180205313,8.36787406869,7.55902682406,10.2380011263,8.42258070283,7.21344555293,10.2939755904,9.02043848325,5.30110206438,9.98394956017,9.32164633871,4.2406217637,9.9021854531,9.78159785719,4.1112315653,10.2404858465,7.19305608988,3.71287659295
8.5461269912,9.39390029676,5.96452961105,7.46669040306,10.3364874307,6.33513007424,7.30180911982,10.4534586768,6.07437317329,7.12272889581,9.21154291422,8.595111816,7.18549172436,8.97310180932,8.28403942007,7.69191101371,7.9037202292,6.88098296529,8.02322132187,7.20303108468,5.95232721008,7.9632448358,7.31385820736,5.37412564782,7.69582766169,6.39363645466,7.71696226785,9.27256543098,10.5044548723,6.43062141477,9.58130060352,10.6758694498,6.35028828046,10.1512509551,8.64406713356,7.78078130778,10.2009295468,8.64915315232,7.44187356218,10.3453692484,9.12291928737,5.51977310872,10.101859122,9.35537713972,4.37027156461,10.0408503355,9.78503125268,4.11290961086,10.4828032511,7.68542867549,4.69034031172
8.55199243699,9.46051494043,5.87065498894,7.45930765107,10.3897920995,6.20165949206,7.31789471407,10.5000129605,5.93702985467,7.08666744863,9.12554488756,8.37730309394,7.18771113308,8.92564263511,8.07718017488,7.64476349709,7.93249049558,6.5902352111,7.99182491343,7.30738367386,5.64409269711,8.01505431826,7.47136356594,5.14280706734,7.6619932641,6.39795318716,7.29390273391,9.29054423927,10.5821502223,6.36402128183,9.63148931824,10.7133279402,6.26977545636,10.1015333716,8.90579273316,7.99704150611,10.1269536171,8.88669774619,7.64963055094,10.2725669681,9.10808023011,5.64674652052,10.2500828001,9.25158877598,4.56136306422,10.2600437914,9.54595255758,4.22490088691,10.4935140389,7.73338258236,5.52940688526
8.61026768685,9.45968923466,5.74522040845,7.4382137999,10.4166771471,6.11066387669,7.33258503072,10.5678713112,5.85386368994,6.99103443814,9.04857666763,8.16897301036,7.09670610647,8.85832712204,7.8758547093,7.64399406246,7.97538992314,6.34666898409,8.03993961216,7.44598173165,5.37650336038,8.0588059233,7.6601262091,4.83200715379,7.80138557692,6.39438886615,6.95822710803,9.28586125066,10.63820452,6.34655623787,9.63134480857,10.7485432218,6.23901257495,10.0428685412,9.3030859495,8.30913159592,10.0387870177,9.18375902268,7.95708157293,10.2008107905,8.99460481527,5.81667161369,10.3121308755,8.94257388985,4.85899772463,10.3672371336,9.14380278901,4.36044960195,10.4166952475,7.87530762266,6.28182742226
8.63468638618,9.45277535698,5.66151780321,7.49018263646,10.4218584432,6.03818681738,7.36892220344,10.5659040294,5.78409163049,7.02143969012,8.928855262,8.06659491434,7.11501946679,8.73650630663,7.72811568105,7.65653036262,7.98221330553,6.07497653741,8.03725486537,7.57383265798,5.136049669,8.0677689184,7.81998961622,4.62946377648,7.8232144876,6.39800366671,6.61530060005,9.29087460865,10.6889429235,6.37289971107,9.62287660004,10.7812896335,6.23682116348,10.0478301804,9.70959185241,8.5691519841,10.0157394839,9.52953682744,8.23060518995,10.2132818924,8.87614803043,6.26666067246,10.3233064661,8.55499195117,5.3081490938,10.3818227576,8.65548829872,4.74408170998,10.6388026189,7.90408851582,6.88621838078
