PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
-1.1157622,-0.55139923,0.68964744,0.9681761,8.059462,-0.21659946,2.9672613,0.28099132,-0.4985237,5.3338833,1.1462018,0.010895491,0.8652246,894.1852,0.75492454,0.21849275,1.9774387,-3.3270483,-0.4442935,5.232535,-7.465376,-1.3982072,-3.323647,2.9515815,-1.9870906,-0.31982994,1914.4604,0.052798986,0.18183303,-6.2981005,-2.5649447,-1.0351896,-7.1544724,0.62490535,-1.0088673,-1.7740455,8.128197,1.5821941,1.5791807,-0.13601255,1.6830449,0.5396519,0.6130159,-2.5792909,2.4181218,893.15436,1.5992672,1.3300219,-1.527781,0.80443454,-1.4678168,-2.5121102,0.43119717,892.479,-0.010008335,-0.30925512,0.25968623,-1.5908685,1913.5187,0.38538122,-1.5208101,1.7592914,0.12648487,0.82403755,-1.8512125,0.3710785,-2.9762764,-0.13346529
1223.2428,295.51108,1085.5437,350.53583,1185.8179,237.93004,1096.4961,302.8941,1191.526,231.359,1107.3918,295.78363,1094.1559,306.4882,1076.6598,362.14264,1106.1676,310.43127,1087.7345,362.26453,1202.4277,296.4798,1137.4819,357.16162,1248.0283,293.03415,1170.7229,354.80573,1266.7815,280.62524,1181.6599,341.2645,1208.0847,412.15518,1147.3379,412.3553,1225.5536,241.11732,1046.3049,312.3683,1235.3184,238.22618,1041.9504,306.37335,1145.0463,306.2269,972.7531,362.9133,1154.4696,314.88065,985.3218,372.4705,1228.4421,340.10596,1047.182,401.0446,1265.8041,356.30386,1079.7322,415.30194,1288.7736,345.13507,1092.7542,405.76196,1209.2942,411.42493,1031.3188,460.1949
1215.4122,286.26428,1080.4648,349.52533,1177.2268,233.21684,1093.9413,296.04645,1182.6797,225.91321,1105.6934,290.244,1079.8257,286.37512,1068.4933,344.4792,1090.4298,291.24173,1078.7339,346.761,1189.3116,301.84183,1129.9124,362.01376,1230.8712,307.2576,1159.4117,366.3256,1252.9559,298.54468,1174.4462,357.24576,1159.4016,353.51892,1120.8341,401.90808,1219.53,238.2426,1045.379,308.37982,1232.0736,233.95787,1039.5939,303.31976,1146.2559,309.17398,975.2222,369.31467,1156.5911,316.9297,986.6264,376.1857,1233.3843,337.68835,1052.1603,396.83264,1272.2661,347.5986,1086.643,405.78806,1293.4386,333.47192,1097.0604,395.94788,1223.53,410.56335,1042.0411,460.1915
1213.5083,282.55005,1079.0884,343.5782,1172.1827,228.38257,1091.1115,290.1924,1178.7949,220.44203,1105.1047,287.48782,1066.7869,272.2566,1055.4116,322.95306,1078.7438,278.53198,1068.5117,331.43143,1162.5314,307.66367,1115.239,364.0027,1203.8367,320.47028,1145.2482,377.74274,1227.0997,318.30087,1164.8324,374.9543,1130.4885,346.7262,1096.4965,398.51312,1214.3922,231.2102,1043.5486,304.16757,1226.5106,228.01804,1037.4982,297.1856,1153.2755,310.54218,977.77014,373.42377,1160.386,316.88806,989.35156,378.9109,1242.5726,332.03177,1059.4275,392.86487,1278.316,338.80435,1095.3915,398.7898,1297.169,323.86243,1107.9935,389.6932,1237.9998,410.2635,1055.4801,459.37286
1205.6719,276.89703,1080.9315,339.29974,1161.7328,224.92622,1086.8907,285.61633,1168.728,218.04697,1099.892,285.47598,1057.4559,259.88974,1044.7623,309.12503,1069.358,269.1954,1056.9299,314.7424,1143.1182,310.33325,1097.6953,363.39792,1181.9591,335.42496,1124.1853,389.61792,1206.3345,335.46518,1141.7098,386.94992,1102.5645,350.4267,1084.4205,396.95972,1207.7439,228.42384,1043.0603,300.96777,1219.1337,223.60118,1036.2571,294.3916,1155.0872,315.5217,983.3643,375.98813,1167.0735,319.91824,995.47845,380.35052,1243.6478,328.7725,1067.3965,391.73334,1282.0013,334.16998,1101.9884,397.32874,1297.0885,315.8476,1116.0303,383.41922,1251.5875,410.46936,1070.0195,458.13184
1196.465,272.951,1081.146,334.22974,1153.0608,221.69907,1085.5117,279.6933,1160.7615,214.63896,1098.1902,279.9372,1046.8195,251.95613,1038.4689,299.26306,1058.1534,261.52637,1048.5525,309.94785,1121.4337,313.47388,1087.3615,367.6781,1159.9845,342.7693,1108.3474,390.41168,1179.4497,343.94214,1120.7402,388.02972,1079.527,353.59247,1060.7217,403.9732,1200.9304,224.68646,1041.7496,294.07693,1211.81,218.03275,1034.9465,289.9288,1156.5657,321.42944,989.2858,377.38104,1167.7512,325.81873,1000.953,380.63467,1242.9357,326.5563,1066.7603,391.48178,1285.5825,328.69424,1105.904,400.47894,1297.8926,310.58704,1121.3752,381.44824,1266.2549,408.45837,1077.335,457.60068
1190.1753,269.13525,1081.5005,328.7967,1147.0143,220.17929,1084.2765,276.59003,1155.7839,212.37828,1097.541,278.0439,1040.3271,249.353,1033.8738,295.28983,1051.4448,262.09842,1042.1506,307.10434,1109.478,321.07404,1071.5529,368.801,1137.6902,354.81985,1091.9799,404.79776,1159.191,355.28543,1111.642,407.4617,1061.9165,363.27676,1039.7015,406.96704,1193.9855,218.46188,1039.9608,289.2338,1204.0084,210.72325,1033.2942,285.4534,1159.6863,322.10858,994.127,377.89346,1170.9999,322.4856,1007.7331,378.9821,1246.6752,323.3958,1075.0417,385.1155,1288.0037,324.33395,1114.1578,387.74396,1298.3658,305.90714,1124.5057,370.88925,1283.7952,405.22372,1089.0006,457.40387
1187.2224,265.41022,1082.7812,327.78183,1141.8805,219.94112,1085.31,274.5713,1149.9065,211.97107,1098.1366,276.8925,1036.7318,252.34753,1031.9056,296.9881,1046.024,265.02914,1040.5745,310.00687,1096.3201,329.1876,1063.814,374.28918,1125.0974,366.9053,1077.5924,415.06097,1145.7782,366.89725,1094.3397,416.8471,1045.9954,381.4052,1021.4997,423.18268,1188.064,215.26366,1039.7424,287.74063,1197.514,206.74466,1033.6655,282.8678,1162.7701,317.5767,997.0096,375.76498,1176.2667,318.4183,1009.7401,376.46384,1250.3146,319.66315,1078.4377,383.4956,1290.1536,322.0086,1119.9097,385.75076,1299.9309,302.0615,1127.159,368.9357,1300.2654,402.4814,1099.0839,459.34152
1185.3628,263.95264,1079.8435,325.65265,1138.743,221.41435,1086.121,275.74576,1146.2595,212.60258,1099.7969,276.73123,1033.6418,257.08206,1037.6289,304.62744,1041.9918,269.65833,1043.2904,318.14685,1092.3267,336.07108,1059.1123,384.1713,1122.8595,375.7479,1069.4753,422.37274,1143.8401,374.66815,1087.276,422.83185,1044.9333,406.81055,1017.8541,445.2992,1182.9246,212.87834,1040.6271,285.48398,1190.3733,203.75706,1034.6,280.0633,1164.3291,316.67743,996.9988,375.62225,1176.9512,317.53864,1007.92535,376.1589,1251.5155,317.62494,1076.943,380.98254,1290.9415,319.3392,1118.8639,383.76654,1297.9413,298.54166,1125.6096,366.94583,1309.8812,404.25266,1109.0837,457.2536
1181.4879,264.19656,1078.3367,329.52344,1134.6982,224.54878,1088.6216,281.44803,1141.9061,214.5772,1102.7313,283.0346,1033.6221,273.53168,1041.5438,318.587,1044.5422,285.252,1047.8077,328.93524,1095.9026,343.5563,1061.776,393.43134,1133.1715,383.65427,1070.1024,430.09714,1155.1798,379.2497,1086.3231,426.67612,1057.24,421.88968,1020.24255,462.1186,1178.9763,215.37498,1040.8386,285.57126,1187.1171,206.36346,1034.9414,279.51483,1160.1545,318.57718,995.1427,372.86884,1173.5535,317.2302,1006.186,373.67755,1249.1309,313.57224,1075.4764,375.8982,1290.2765,313.77652,1111.8729,378.4143,1294.9869,290.89545,1118.6882,362.50824,1321.0388,398.50977,1118.5834,453.63092
