PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
1332.6815,265.8536,1239.0239,341.17834,1283.9226,217.60706,1247.8885,289.80493,1288.0282,211.07153,1258.9364,283.62094,1181.8237,284.68326,1214.9556,342.1368,1193.9717,288.15854,1226.9149,343.83328,1287.5054,287.49802,1291.7423,353.9337,1336.853,295.14172,1324.4398,359.77136,1362.1887,283.78024,1341.3633,348.03168,1266.0538,353.21857,1282.8356,410.25082,1336.3113,220.74263,1199.932,302.59885,1346.6492,214.5472,1195.3083,295.89755,1251.1287,295.01367,1122.827,362.3879,1261.8976,303.07758,1136.4055,369.60403,1339.953,331.9849,1202.0325,394.9055,1377.802,343.9168,1239.9589,405.82187,1398.4465,332.23105,1254.543,395.01883,1319.6447,406.263,1195.5465,459.53006
1329.7593,269.06424,1234.78,337.2597,1275.8383,214.108,1241.845,286.6888,1278.9275,205.14969,1255.6653,282.81104,1167.7117,276.27383,1199.5608,326.61172,1180.9225,280.63705,1213.675,333.63754,1264.319,297.689,1274.4199,357.33823,1308.573,309.31223,1309.9297,372.14017,1336.0056,303.21368,1326.7637,366.86017,1236.283,347.5814,1202.2217,459.48468,1327.0459,217.6567,1194.7428,299.24255,1336.7511,210.20654,1188.7971,292.77795,1254.5597,301.62848,1122.7848,366.41043,1266.5065,307.567,1136.3397,371.81418,1347.1942,327.95358,1201.5983,390.93567,1386.0906,334.90228,1244.3518,398.01917,1403.7494,318.44205,1257.1088,384.13782,1334.3319,406.66226,1204.818,459.79776
1324.0105,261.4932,1230.2056,334.34592,1265.7561,210.89531,1236.7465,281.92947,1270.5195,204.32547,1250.8118,280.9236,1152.0499,259.56012,1187.3998,315.84546,1164.3423,267.53082,1198.3329,322.78104,1246.876,302.21426,1251.5488,361.9196,1282.9592,324.34933,1288.3654,384.17438,1306.8363,321.44168,1308.1399,381.7222,1351.795,406.34998,1222.0328,411.4691,1317.5334,212.76591,1189.5405,294.7493,1325.4729,204.96664,1183.4331,289.2526,1256.0758,307.36386,1124.397,368.44232,1270.6952,311.22064,1135.6417,372.01788,1348.5881,319.6975,1208.7714,385.15125,1391.2312,326.61548,1247.7356,388.01257,1408.1533,310.21906,1258.5417,378.85242,1350.3225,403.658,1215.6151,461.2325
1306.0831,252.26683,1225.3485,329.59012,1252.6019,207.67001,1230.1442,274.93097,1257.6011,201.71794,1244.6671,275.43933,1139.8992,248.34334,1180.8914,301.1464,1152.5332,257.96097,1190.3665,311.8396,1215.8169,304.3284,1234.0365,360.63266,1256.1156,334.78162,1259.3777,388.79645,1279.7026,332.83582,1284.2057,389.40176,1173.0261,353.9991,1206.512,406.59125,1304.7911,208.57298,1182.9531,287.78003,1312.7549,200.24725,1175.9482,284.3872,1257.291,306.5218,1124.7252,371.50464,1269.9968,312.62286,1136.8251,374.07874,1346.3698,317.56558,1215.3254,383.43533,1392.196,320.88635,1250.9513,387.3426,1406.5804,299.95544,1262.6865,373.94818,1372.5591,405.68027,1229.8761,459.19702
1291.8135,251.00488,1217.6884,321.76486,1244.968,203.36272,1223.8839,268.34412,1250.5857,196.76656,1237.5138,269.76044,1127.9154,233.03943,1170.9071,286.05557,1137.5156,244.51015,1180.4204,297.6703,1195.4017,305.80765,1214.8108,362.95407,1224.4211,344.10553,1235.6536,395.2929,1248.1051,344.83102,1255.2021,397.26593,1139.5907,356.64346,1177.2788,405.7138,1292.3717,203.61319,1176.599,281.88593,1300.1718,194.11511,1168.6427,277.3744,1256.6498,309.45407,1127.8511,373.13107,1269.3651,312.09824,1140.0956,374.7085,1348.8118,314.2434,1215.9283,382.40677,1393.048,315.5713,1253.2152,382.57983,1404.5533,295.64777,1262.6722,365.0794,1390.2728,405.4574,1240.5679,458.73825
1278.3262,249.94461,1209.2008,314.86115,1230.8818,200.23134,1216.098,263.41278,1235.3619,191.1897,1229.3411,264.64822,1114.8425,224.50674,1161.6241,278.78802,1123.9852,235.28612,1167.0481,291.498,1170.7761,308.8475,1194.6676,360.23953,1193.912,349.42453,1211.3185,403.39355,1215.542,351.0573,1228.8344,407.89316,1109.071,358.78006,1155.249,406.6648,1277.0317,199.88112,1168.8588,276.38525,1285.0873,190.73636,1161.4926,272.3363,1256.6648,309.54913,1128.5486,372.5663,1271.0796,310.5124,1141.0206,373.58224,1351.5862,311.99118,1212.7611,379.84894,1394.7404,312.7481,1254.696,380.04663,1403.5533,293.50916,1261.3372,362.36996,1406.1129,403.80548,1253.6809,459.3177
1270.7909,244.2812,1203.8036,309.37964,1218.0317,193.98174,1207.2693,255.8005,1225.1953,185.80391,1221.0396,257.4875,1104.7501,219.94113,1151.2015,275.37317,1112.8271,233.33363,1156.464,287.523,1150.2996,314.415,1181.4152,361.64276,1165.856,353.12573,1192.68,406.80927,1187.8138,355.80325,1211.1068,409.09247,1080.3324,365.54758,1134.8179,411.27982,1267.3282,192.69385,1162.0574,272.4582,1275.1614,180.56792,1155.9498,270.25256,1260.2653,309.33258,1130.7914,372.37708,1275.7115,309.43314,1143.9938,371.9834,1354.6244,310.95398,1215.3461,378.68622,1398.9368,311.88602,1256.8665,380.1756,1406.1239,292.85437,1262.6665,361.7741,1423.5073,402.3124,1265.6082,455.8723
1255.3402,240.35709,1198.8342,306.8845,1209.9913,190.15263,1200.8666,253.21626,1217.6785,182.3773,1214.2311,254.27739,1092.9406,220.08104,1146.1615,273.3104,1101.3529,232.46487,1149.8083,287.29565,1134.0712,315.56073,1172.4526,368.13284,1150.2781,358.23828,1181.0354,409.21014,1171.502,358.6798,1197.6831,410.7451,1068.48,379.8717,1124.024,422.93362,1259.3976,196.11365,1156.5524,270.34256,1267.613,186.49785,1147.9586,267.66284,1262.6085,305.842,1131.1748,366.1857,1278.5521,303.50323,1143.3629,367.32895,1359.6398,310.08536,1217.0852,377.47266,1404.4502,310.31757,1258.9368,379.95114,1407.8542,290.5601,1263.7701,361.0716,1444.815,392.14923,1278.1244,454.16907
1251.0874,239.5751,1191.953,305.09174,1199.3,189.77779,1197.4729,252.53526,1205.922,181.03186,1210.2584,254.9161,1085.0574,229.29863,1142.011,278.2182,1094.1895,241.23152,1147.1115,293.62512,1128.3833,320.57785,1167.2148,371.85498,1146.1266,365.18927,1174.6064,414.0434,1167.4908,363.71063,1193.8115,413.5315,1067.6412,401.7418,1107.8201,446.61734,1251.2941,195.29465,1149.4271,270.32272,1256.8179,184.65369,1142.4417,265.65442,1257.4349,304.49265,1130.1522,364.86346,1272.8995,303.1187,1142.0947,365.39346,1356.2665,307.25473,1214.0448,373.47375,1403.7433,307.0818,1255.3137,377.0447,1404.2678,287.39224,1256.3795,357.3403,1456.1769,382.64548,1287.5276,446.43073
1239.3851,243.81924,1187.9166,309.48834,1190.3931,194.92574,1192.4166,257.65918,1196.6993,187.39343,1207.1731,256.987,1083.2878,242.55934,1142.2137,296.7108,1091.9242,255.39197,1149.0198,308.14035,1131.4948,329.66754,1165.78,379.53693,1156.4108,375.3334,1175.8853,421.0458,1177.507,370.69336,1195.7915,418.1628,1086.2484,419.94397,1121.1625,461.58206,1239.116,194.36076,1146.1838,272.62076,1247.2607,184.43434,1139.6259,267.97763,1240.5016,306.24258,1120.3743,368.1388,1257.087,303.83643,1132.3547,367.7068,1339.0283,298.3418,1197.0709,368.72702,1389.7151,296.1678,1238.6547,368.24344,1387.9958,276.53647,1238.9434,350.8132,1087.7144,420.39032,1287.8147,432.64072
1234.9559,250.83823,1184.1143,312.77142,1187.4165,202.92297,1192.5352,264.95047,1193.6765,193.77782,1206.949,264.16763,1084.1776,259.3107,1140.3092,305.88736,1094.9174,269.67194,1147.9979,318.32965,1142.2146,334.28488,1169.5166,385.48465,1174.3098,376.92383,1182.3502,425.4295,1195.3528,370.9404,1199.0013,420.58655,1102.1139,421.02225,1130.141,461.90057,1233.4491,201.19772,1144.3815,274.64536,1239.4817,194.3626,1136.8026,270.0133,1219.0999,307.81897,1103.2086,368.92136,1232.7563,305.25635,1113.5117,368.3569,1316.5583,284.7302,1174.7273,347.8289,1362.3989,274.9093,1216.0321,348.59177,1365.555,253.29106,1218.2567,331.93643,1419.8103,363.61978,1264.8333,418.41498
1229.78,256.7088,1181.2711,324.69534,1184.132,207.88283,1189.274,270.523,1191.0442,198.96802,1203.4059,268.82187,1083.7628,265.7236,1143.186,318.1859,1096.3997,278.2018,1151.6998,326.85712,1152.8665,334.67648,1176.083,387.02475,1186.5835,372.05542,1192.5995,423.37338,1207.0074,364.49506,1207.5651,416.3077,1117.0446,419.69083,1146.1,463.40112,1228.7126,206.77852,1140.5331,280.89578,1237.5635,199.73938,1134.5714,274.70956,1193.8881,307.01343,1081.2465,365.88397,1208.0371,303.90475,1092.411,364.86377,1293.1023,275.35492,1159.2871,345.23383,1332.706,264.7297,1187.0236,335.43713,1342.8419,241.75786,1195.6011,322.077,1357.0167,351.8191,1182.8799,422.4106
1224.8651,263.7236,1175.2789,325.6397,1183.7048,213.48705,1187.1174,274.73117,1189.8364,204.08118,1201.7562,273.34225,1082.9941,273.64365,1142.7819,322.5503,1095.5814,282.29755,1152.0873,332.1837,1158.8735,333.1943,1183.6238,386.06003,1199.053,367.65408,1200.8336,419.9385,1221.6488,357.60275,1215.2859,411.51462,1134.8943,418.68744,1164.7664,461.36313,1222.9117,210.99057,1135.6943,285.63275,1232.0131,204.68051,1130.8345,277.92545,1166.4784,300.69214,1064.436,355.99826,1179.1211,298.94553,1076.4191,358.0104,1267.6536,280.04202,1145.5305,343.69168,1312.9446,270.92575,1169.2277,337.08966,1327.62,251.16127,1178.5664,324.3723,1288.0934,350.49585,1144.1553,403.97528
1222.599,268.3792,1169.1394,330.88083,1180.7924,216.08969,1184.334,279.67535,1186.9307,206.97603,1198.2649,276.06204,1084.9763,282.82275,1147.7667,326.0389,1096.6788,290.75433,1155.5813,335.4417,1166.616,332.40778,1191.1208,386.62158,1211.8253,359.89664,1209.0553,412.59576,1232.0255,347.86957,1223.9135,404.44547,1150.244,417.81976,1176.4504,461.97653,1216.3896,215.89755,1130.6079,287.19452,1226.1433,212.08466,1127.1725,281.09842,1144.5121,285.60675,1050.048,342.6681,1158.8423,290.8689,1060.7532,346.38855,1243.6244,290.85333,1114.9362,352.8378,1290.9131,292.9675,1147.3297,359.8663,1314.1832,282.9785,1160.6274,351.36945,1237.6571,340.43423,1102.929,404.28644
1214.7007,272.29456,1163.9591,330.94934,1177.2705,219.65616,1181.7509,282.7698,1182.7673,211.38159,1194.7224,277.02518,1085.9489,288.79675,1150.5261,334.7751,1099.9282,295.18732,1161.0284,340.19266,1174.8147,332.64432,1197.7094,386.95844,1221.5529,351.0964,1214.7135,408.36847,1243.132,339.26367,1228.5984,397.61597,1163.8356,415.99716,1189.9689,462.09625,1210.0687,220.66325,1126.6306,290.8755,1223.025,218.44386,1122.726,284.89545,1129.1122,269.80048,1038.5485,326.662,1141.3784,277.90424,1049.1018,334.6211,1221.6763,301.92267,1097.873,363.6865,1264.4539,315.03464,1124.3126,377.7572,1289.4132,313.32364,1142.3425,374.52423,1198.7876,350.71228,1071.9598,401.48883
1207.8403,274.49094,1158.4595,336.37585,1176.2452,222.69983,1176.9628,286.15643,1181.7601,216.12418,1188.8737,278.6578,1087.1176,296.5647,1155.1615,344.17255,1099.5684,302.45755,1166.6315,350.00443,1185.7056,333.1254,1202.74,385.68237,1229.6042,343.27228,1220.4934,402.63928,1248.9117,333.7264,1231.3213,391.53583,1178.6143,414.6161,1202.935,462.6722,1204.6432,222.65567,1120.8351,292.6263,1216.0354,223.62111,1119.5419,285.58508,1114.6443,255.29507,1029.939,312.07938,1123.3618,265.04605,1039.3085,325.37012,1198.6493,311.5978,1082.3805,370.30685,1229.0151,333.96634,1105.015,393.21933,1252.2421,335.4546,1123.8994,395.8823,1178.4569,413.07175,1048.2458,402.34262
1200.8214,275.1136,1150.9865,339.80634,1168.7286,225.13068,1171.9924,286.8407,1172.291,216.56888,1184.3552,280.57364,1086.5143,303.0548,1157.9702,348.6375,1100.2012,308.64746,1170.2458,351.9315,1183.323,334.14713,1206.2496,384.73184,1235.6757,341.34198,1224.1548,397.5012,1254.3242,326.6178,1234.9838,384.9903,1190.1049,413.85886,1214.4083,461.71927,1197.1526,225.47308,1113.918,295.17017,1210.6091,225.06453,1113.2645,287.19812,1106.959,242.74274,1023.7742,299.3819,1115.6005,253.33542,1031.8817,313.60468,1173.5375,320.09723,1068.414,375.43823,1197.337,352.0435,1086.2875,405.48798,1220.0018,359.34827,1104.0294,411.30496,1124.414,349.95126,1025.2849,400.71927
1190.8785,278.28543,1146.1177,341.6192,1162.9375,227.91635,1166.4988,288.05893,1165.9926,218.29845,1177.6494,278.54626,1085.0121,307.89322,1158.667,355.58365,1101.8308,313.90582,1171.537,358.82864,1192.322,328.3773,1210.7406,382.6566,1240.7406,334.49576,1228.6187,393.19797,1256.0366,319.56598,1239.0471,377.9766,1203.8119,413.9376,1227.4674,461.09323,1189.8905,227.36237,1110.3164,297.016,1201.0187,227.79259,1109.8682,288.844,1101.8777,237.0152,1016.62103,293.57785,1108.2264,248.7944,1023.36975,309.53613,1148.0787,326.13797,1052.5587,376.11432,1163.9099,363.24277,1065.9269,411.96735,1184.7247,370.01187,1083.4071,421.49554,1095.8799,350.90472,1003.6377,399.70258
1184.8569,278.1977,1136.3682,342.38623,1156.1758,227.85565,1159.8057,288.0839,1159.2267,219.7738,1170.7759,279.41367,1088.0137,313.1532,1157.4172,360.1568,1103.191,315.8732,1169.8762,361.4865,1195.7837,325.69504,1212.8389,382.06647,1245.9565,331.71848,1229.4297,391.34644,1258.5955,315.84378,1237.93,374.0182,1217.4502,413.3659,1239.1984,459.1311,1182.6351,227.17183,1102.8666,294.96863,1194.6873,225.52174,1102.7286,287.37213,1096.0835,234.14122,1010.4557,287.65295,1102.32,248.7188,1016.0103,305.8098,1125.2626,324.92093,1037.0795,378.11078,1138.6476,370.1554,1046.5055,416.2609,1160.137,376.40207,1064.4149,427.37473,1070.4108,358.44904,976.00684,404.4339
1182.8308,278.63574,1128.5319,342.19043,1149.8652,226.6578,1152.6554,287.12366,1152.0675,217.05148,1162.542,275.47043,1089.8918,317.15634,1157.3926,360.9842,1105.5248,316.59512,1170.2007,362.22214,1197.2605,325.6174,1214.0718,381.16382,1248.1617,330.68933,1231.1034,388.58575,1259.5051,313.3112,1236.8855,370.8023,1232.3148,413.5717,1253.2662,459.71225,1178.336,225.7124,1095.4304,294.3868,1190.0651,225.5526,1095.894,287.4363,1090.807,238.87386,1003.63727,291.9455,1097.6277,251.0875,1008.9956,309.44424,1116.6952,331.66724,1025.6559,380.60684,1124.1001,376.63235,1035.4469,423.2381,1144.3622,381.50168,1051.0771,431.39346,1053.837,384.41696,970.9804,430.35895
1177.1482,278.3696,1121.4006,339.8564,1144.158,223.79402,1143.9801,284.0103,1145.5891,213.24521,1152.2783,271.11832,1090.4904,316.95135,1157.2148,362.407,1104.72,314.27582,1170.0297,364.00934,1198.3873,324.16632,1215.8989,381.15088,1250.7981,329.8235,1235.5988,387.98557,1260.5275,311.5706,1239.9862,370.6572,1247.9282,412.97952,1264.0359,459.77344,1172.8163,225.4776,1087.3711,293.74203,1183.9938,225.83885,1085.9595,286.33347,1084.3335,254.57997,995.21796,306.1826,1092.0614,266.08313,1002.65247,320.59875,1114.1583,344.36505,1023.1748,392.42007,1123.5923,387.63745,1036.3678,433.57025,1144.1122,388.87833,1052.943,437.95486,1057.3248,416.08063,966.7385,456.37082
1174.7579,277.0905,1115.5114,338.86255,1139.3665,222.77267,1136.0485,284.4487,1141.0718,212.28517,1141.9662,268.9385,1096.1796,314.53766,1156.0172,360.8342,1111.7277,313.14557,1169.7241,362.57788,1201.1647,323.66125,1218.3337,381.4767,1252.5728,328.74548,1241.9492,389.13693,1261.7423,311.25504,1246.4679,372.4755,1260.891,412.96628,1274.667,457.8693,1169.7605,225.42055,1080.6907,294.7623,1181.758,225.34595,1078.0087,288.09637,1084.9845,263.08685,990.7384,315.32907,1091.5143,273.98984,998.02747,328.6728,1120.7751,352.9599,1028.2314,397.01767,1133.289,392.01425,1047.4108,436.8107,1154.0105,390.50345,1065.6324,438.63947,1064.1703,420.67648,978.5543,458.68652
