PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
1326.8694,289.30176,1237.1508,356.4549,1291.4137,232.12497,1243.9172,300.53275,1301.2141,225.90047,1256.4712,302.0198,1171.6749,232.1792,1168.3003,293.34515,1176.663,249.08414,1171.8596,309.68964,1189.6918,336.7301,1188.9625,390.62643,1195.0852,384.71747,1197.0787,436.841,1213.3661,391.772,1214.6835,444.4875,1121.1151,380.75055,1132.2036,425.3662,1360.8164,243.13928,1214.9496,319.61255,1373.2617,237.03287,1210.1715,314.22433,1320.1495,329.05676,1142.5225,392.0309,1336.2142,329.15634,1154.7065,394.37936,1417.5492,328.20694,1231.573,394.257,1437.0728,332.83304,1282.1764,395.27542,1449.4432,308.14578,1292.5294,382.0636,1437.346,409.03036,1240.9962,458.6851
1324.1279,288.22678,1235.3485,355.4059,1288.671,233.72357,1243.6245,301.7619,1298.6245,227.88849,1256.1388,304.0599,1168.8518,238.91293,1168.2957,298.85147,1173.9819,253.39261,1171.1309,316.51254,1184.5497,344.2109,1182.587,397.8503,1192.089,392.5919,1186.769,442.05716,1210.8529,397.18143,1203.4365,448.22153,1112.4106,406.78683,1120.9924,448.61932,1357.7314,241.63469,1215.8759,317.9819,1369.3268,235.00005,1210.7727,311.86142,1328.8857,330.58777,1146.389,395.2221,1346.7509,329.9051,1159.5201,397.1633,1424.2511,325.7242,1237.4019,393.08374,1444.6024,330.75443,1288.0216,391.7332,1455.5726,307.55917,1299.6583,376.24954,1458.1904,409.1146,1261.0182,458.80545
1327.9799,289.39697,1239.6401,357.54858,1284.4263,235.2886,1244.6875,303.59006,1294.136,228.81923,1256.728,306.09042,1166.9865,252.0781,1164.8818,310.27176,1173.3633,266.3741,1169.1125,324.70834,1192.7388,351.25165,1185.7263,403.30646,1207.4763,397.2096,1191.6797,448.63757,1227.4883,399.45874,1210.4835,451.951,1130.2588,418.3663,1125.2314,461.5799,1353.7748,239.90765,1215.3817,315.97885,1366.4624,231.02844,1211.1086,309.8452,1339.2856,329.88693,1153.266,394.18353,1358.0264,328.16315,1167.2244,395.7344,1428.6053,325.40085,1244.4425,391.75854,1459.3774,327.00195,1295.3308,390.00085,1461.4268,303.34024,1305.73,375.18015,1488.5171,407.4078,1274.0881,459.67578
1325.9604,290.61343,1240.4731,356.07446,1283.161,236.8928,1247.2015,304.5398,1292.1664,231.22505,1258.1527,306.49402,1167.0822,254.89603,1164.3385,314.6701,1174.9797,270.8531,1169.4797,329.6776,1201.7788,346.3299,1193.694,403.29706,1224.4639,395.0106,1205.6174,446.94897,1246.5532,394.5064,1224.0999,448.2222,1137.1294,418.49075,1138.8126,462.85562,1351.1624,238.71144,1215.959,314.784,1362.7875,229.07442,1210.6387,308.6651,1344.758,328.136,1158.2003,393.77045,1362.4602,326.02472,1171.163,394.81494,1446.7312,327.4813,1250.5048,391.8706,1483.2821,334.87042,1299.6597,388.62625,1481.5217,313.07092,1310.0258,373.63525,1147.3267,420.2546,1289.0396,457.07596
1329.2062,286.23157,1243.3417,354.98492,1281.9818,233.99332,1250.4795,303.2679,1291.985,227.61456,1262.1301,304.66208,1169.4395,258.42517,1167.4403,319.63156,1178.667,274.39423,1173.7024,332.74426,1216.8763,347.39282,1202.2637,402.75143,1243.5928,391.237,1219.7676,444.285,1265.698,389.3298,1238.6045,445.07382,1164.1565,417.07825,1153.0839,462.21606,1351.4597,234.16881,1218.5266,312.52094,1362.407,224.78806,1212.3986,306.87738,1346.5616,326.61703,1161.5371,394.28635,1365.4655,324.92435,1176.2765,394.2232,1446.7969,324.38535,1254.574,389.13037,1485.9465,332.21866,1303.6954,386.0955,1072.1256,408.39896,1310.8927,370.66516,936.41956,435.59576,1306.323,454.82822
1335.437,278.3825,1249.2651,353.7041,1287.1505,231.91235,1253.8546,302.3305,1295.7766,224.89912,1265.9341,303.20007,1173.4246,266.5391,1171.3606,324.19717,1184.1522,281.62952,1179.2648,335.79718,1232.735,346.88406,1215.543,402.03485,1264.628,387.32846,1234.5302,440.6,1286.4192,384.39447,1255.3381,439.95474,1185.5372,415.78275,1170.8594,461.72632,1356.5276,230.88478,1220.61,310.9538,1366.0492,221.67241,1213.6737,305.03928,1350.2113,324.17227,1164.572,393.76392,1368.3961,323.25443,1177.9697,391.2486,1457.3156,317.43924,1256.9115,385.73407,1483.7644,327.06497,1303.6187,384.42865,1483.4034,309.4688,1308.901,367.9232,1188.8926,416.55832,1327.54,452.9573
1345.6831,279.26608,1252.131,350.05826,1291.3914,229.75217,1256.8287,299.41226,1299.3275,221.86238,1268.6782,299.59412,1180.7795,271.3631,1176.7336,328.65652,1193.3572,284.84485,1182.7941,339.65836,1252.5111,347.5829,1228.1061,404.1665,1285.6234,381.88638,1251.427,436.6224,1306.2726,376.57422,1271.296,434.7062,1209.7571,414.82153,1187.804,461.74957,1360.7988,227.31577,1221.1672,307.48718,1368.0378,219.68962,1214.8411,303.00458,1351.1423,321.9226,1161.405,392.43237,1368.5507,320.13654,1174.831,390.94907,1458.0834,314.49988,1256.7906,380.3716,1479.6011,318.0243,1296.239,377.7161,1482.9486,300.23248,1299.746,362.52124,1212.4855,415.6559,1334.9319,442.94058
1355.0836,277.6245,1255.8503,349.97015,1296.6122,227.01198,1259.2579,298.65363,1304.4749,218.7485,1272.509,297.99203,1188.3125,274.19394,1180.9656,335.023,1200.0128,288.23138,1187.808,344.27402,1265.8589,344.2942,1237.1807,401.38113,1304.2426,376.5348,1264.409,430.6715,1325.361,370.37436,1282.2166,425.67847,1232.0764,413.6627,1201.8496,462.46976,1363.7029,225.81148,1221.5575,306.03003,1371.4065,217.36685,1215.0382,301.6112,1348.4973,319.13477,1158.9353,386.4922,1366.317,315.28793,1169.8433,386.27927,1444.2333,295.92703,1247.2074,366.18814,1451.2684,299.47415,1285.3367,354.98978,1464.2618,296.4583,1288.1948,338.97842,985.65814,435.20233,1321.6248,427.2996
1357.1266,272.70404,1256.6976,346.95746,1303.2666,223.89442,1260.3615,296.09998,1309.9668,216.0192,1273.838,296.48465,1197.5475,282.10452,1189.7125,340.07562,1210.401,294.16528,1199.5154,349.0373,1279.3214,339.4933,1247.8878,400.7352,1324.6897,371.6131,1276.3531,424.73358,1349.5787,367.0874,1295.3876,422.96097,1247.3125,413.51416,1221.1327,461.45676,1365.9465,220.66583,1221.2773,304.68622,1374.55,212.99484,1215.4773,299.49744,1346.2194,317.04114,1153.0404,382.71173,1362.6279,312.84323,1165.0067,382.8152,1443.2809,285.1806,1243.1063,355.12668,1456.4691,301.34183,1280.3008,340.39883,1467.4205,290.14886,1286.7816,325.01465,1249.0015,415.98813,1290.2158,417.30585
1365.5543,264.32764,1257.0448,344.57397,1310.8314,220.74939,1263.1886,294.95966,1315.6102,211.61163,1276.2911,293.71597,1204.984,285.49014,1198.0586,343.3726,1219.614,296.7163,1209.2455,352.68088,1295.0536,337.3767,1262.7916,399.52216,1342.3472,363.08383,1291.229,420.4746,1365.6836,354.78632,1307.8002,414.26575,1270.9913,414.37097,1240.1041,461.90375,1370.5469,219.25438,1221.6715,302.59427,1381.0104,210.7809,1215.326,297.72968,1335.408,309.11414,1149.9869,375.6483,1354.4542,308.52234,1160.2184,376.506,1448.8967,276.2608,1230.7333,354.04044,1455.0203,286.9938,1271.4901,340.70105,1270.7448,411.14938,1281.7361,327.6254,1276.9382,416.50674,1247.6088,408.29797
