PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
803.7243,324.7305,1028.5441,348.16623,754.7138,272.11932,1029.0322,289.9323,762.71173,263.9554,1042.82,289.38696,645.09283,301.1877,971.37213,320.98795,655.33203,312.5702,982.7089,328.11517,727.3745,359.4348,1036.2308,376.08945,766.75653,378.4286,1067.0603,399.92902,786.8639,377.3404,1090.4413,399.38736,693.7776,399.27313,1006.7799,415.08472,807.1867,271.21393,986.9905,303.38828,817.2178,265.83072,981.57214,297.63986,763.8625,352.75455,912.40686,375.9723,774.3618,358.13425,925.6156,380.7559,841.40137,369.73285,1005.6524,397.67856,871.48773,375.79825,1044.1571,405.77353,886.49426,360.61548,1055.6725,397.0761,840.3298,440.28525,998.5513,468.14453
795.2078,321.01666,1030.2509,346.95078,749.76666,271.37836,1031.7119,289.55222,758.9663,263.28815,1044.8097,290.0841,638.79034,289.56985,970.3238,300.65494,650.05304,300.8135,976.77747,311.51538,711.7444,365.4251,1018.27344,382.00348,740.8398,401.4138,1040.7302,416.08572,760.7993,403.28543,1060.8287,419.75247,656.82635,400.4818,987.3171,418.9303,803.5345,271.56516,989.9009,301.7138,812.8222,265.45746,984.27545,296.0781,772.2941,360.78668,920.72766,381.4637,784.5486,361.6839,934.94104,386.8257,848.1028,366.99844,1008.8205,398.94638,878.2727,371.05374,1054.423,401.85986,891.1111,351.081,1069.9714,388.65094,856.3604,440.4382,1006.10223,467.79446
794.5128,322.88513,1029.3447,344.69928,747.32654,270.88638,1033.0092,291.65652,757.7781,263.8228,1047.0408,292.34103,635.0919,280.2253,966.1807,293.54102,643.4657,294.3717,970.77844,307.02087,694.48987,380.1029,997.17267,388.51416,713.4091,418.06818,1011.4448,431.45496,734.5809,422.00433,1027.114,440.09525,643.9177,412.45316,956.19885,422.3521,801.07367,271.74832,992.52527,301.65497,809.7708,262.78406,987.6552,295.5181,780.3745,360.3498,927.8001,382.98364,791.8682,362.55298,942.2225,387.40845,855.5414,365.75085,1021.2752,395.89185,882.1542,367.33197,1065.0173,397.5829,893.5369,347.89545,1078.4459,383.91248,871.63806,437.22046,1024.1759,466.85205
790.333,322.41385,1027.8174,345.13696,743.98486,271.73694,1035.4384,292.7641,753.5569,264.51166,1048.4517,293.90485,632.0666,282.21597,966.2308,295.1978,638.9104,297.3249,969.1583,311.77887,675.7744,382.729,984.9981,396.30368,694.2768,427.77798,991.91693,440.54898,713.7716,432.53845,1010.2547,449.73178,606.7477,423.06375,924.21533,431.25146,798.7714,271.71613,995.73517,301.21146,806.5178,261.28806,989.66656,295.21277,787.22504,359.69434,935.71436,387.03058,799.22076,361.38974,947.8175,391.23013,861.74695,362.73392,1029.7692,392.62912,886.55597,363.26,1073.449,394.08704,895.4839,344.76935,1087.9607,379.23557,887.33453,434.34863,1033.8396,464.85135
787.0618,324.7043,1031.1067,349.00613,739.8082,275.73016,1038.2472,294.91837,748.8611,268.25552,1051.1129,296.8304,629.6027,290.03934,968.18823,303.98175,636.50214,305.64987,969.71533,320.0323,670.96875,389.6841,979.2281,406.36304,688.2638,435.12634,979.11694,451.75885,710.00085,438.96936,998.9976,457.3042,604.6225,454.10196,907.8328,463.61963,795.344,272.15366,997.5842,301.17667,801.8979,261.85248,990.8595,295.38043,791.90015,363.71292,942.4478,390.2739,804.4428,363.769,956.5143,392.72302,865.999,360.38568,1038.2964,391.12036,889.9452,360.46896,1080.0706,390.63882,898.48584,342.79547,1094.2292,375.60217,900.3006,431.68216,1050.9781,460.74792
787.35834,328.41193,1032.6903,348.8772,738.90546,282.41537,1041.8885,298.55453,747.0655,272.83435,1054.6896,302.48764,626.9639,297.47095,969.2612,312.39575,634.65515,311.1866,972.0427,328.1481,678.2897,393.82983,983.23975,409.4884,700.7731,437.8066,986.35614,454.1976,724.19006,441.5612,1005.26385,458.06445,633.88745,456.0265,919.57104,468.35754,793.3065,272.80316,999.92426,299.11713,799.7558,262.2317,993.57556,293.6938,793.58405,362.30057,944.0783,389.8179,807.33215,361.94516,956.52625,391.33548,868.51526,358.10956,1038.746,387.9352,892.06024,356.0362,1081.8671,387.2319,898.06335,338.2454,1093.8146,371.8802,910.7591,427.22687,1060.6168,460.50745
786.58136,329.8915,1030.3273,347.9267,739.22986,285.13635,1046.2317,302.80554,747.45544,276.94083,1058.9996,305.76755,629.8561,302.3058,971.75323,321.15292,637.67413,316.02505,976.6955,334.1486,686.5634,395.79044,992.59186,411.2627,714.8626,435.85986,997.69257,453.1234,737.5852,437.99265,1017.58344,454.79248,645.2293,454.58673,933.32043,467.70288,790.41956,272.23077,1003.9919,299.72034,795.9687,262.16022,998.8089,294.00192,789.9631,358.5114,939.1729,385.42377,803.0173,357.95847,952.8758,387.21368,866.7114,352.4932,1036.1288,382.69092,893.0579,350.12027,1077.5277,381.40576,896.8984,330.4755,1086.4781,365.73782,923.15173,422.11203,1069.4706,457.22876
787.48486,328.81494,1033.9299,351.47226,739.3693,286.99936,1050.3939,304.4344,748.08777,278.56424,1065.0232,307.17963,630.9053,309.4991,978.9644,324.96844,640.9832,322.06155,984.70776,338.4745,697.9406,397.06296,1003.10474,410.8801,728.75446,432.81906,1012.78815,451.46243,751.5269,433.3041,1032.5482,452.31247,658.8207,453.88544,945.14886,468.07983,788.2921,271.0809,1006.5344,297.20755,795.0006,260.13208,1000.9031,291.90106,785.2627,351.38922,936.3037,375.88333,797.9564,351.67065,948.5444,377.84464,863.3534,340.49774,1023.7744,369.42947,893.4856,336.7747,1066.7198,365.57916,899.05176,314.62585,1074.5397,349.24573,931.1726,411.78992,1073.9601,446.66653
787.4767,323.07864,1032.9849,346.0922,742.2402,285.72134,1051.8574,305.8496,751.63086,277.90082,1067.8517,308.27487,633.65955,316.52966,984.24567,332.074,645.07733,328.6604,990.8964,345.62207,703.75726,394.4151,1012.6131,410.2948,743.2807,431.998,1026.6461,449.24796,765.87085,431.39673,1045.141,448.6446,671.25433,453.364,965.31976,467.94873,787.68494,268.7757,1005.03955,294.84854,795.0838,257.74686,999.77563,288.44147,781.31476,340.30417,929.6855,367.52658,793.23047,338.9003,942.5503,367.75952,857.7642,323.51685,1012.2812,353.58264,889.2902,313.4453,796.4402,449.95166,896.4358,291.47556,1064.4303,331.0874,923.0537,394.74362,1065.3605,425.18195
786.3527,316.96912,1041.6371,345.13565,743.89154,284.03122,1055.9869,305.26108,752.933,276.1866,1069.4576,306.0725,638.1627,323.16296,992.28,336.56747,650.0621,335.65195,999.07715,349.40427,713.4359,394.11212,1022.2145,413.5746,757.7672,430.11163,1037.9115,447.37643,779.8714,428.30203,1056.8218,446.3142,687.70593,453.11243,980.942,468.6306,786.98834,262.85858,1006.5071,292.67877,794.3681,251.5431,1001.9808,285.9582,778.3273,327.62067,921.5764,350.73077,791.35077,326.82382,933.20447,350.9653,850.39557,310.035,1007.79736,341.58298,883.4918,296.59976,804.61035,444.25046,893.1752,276.95853,818.89966,441.5608,901.94556,376.84488,1030.5922,407.25018
786.652,315.32693,1038.9507,343.31482,748.11847,285.52335,1056.834,305.08548,755.28577,276.5411,1068.8582,306.14893,646.2341,329.38995,993.74207,340.77145,658.13135,338.69565,1001.84296,352.7626,725.3677,394.1439,1030.7623,413.82614,772.5156,425.80322,1048.0181,445.27505,792.7483,420.9663,1067.4003,443.36606,701.4983,451.1696,992.7485,468.2108,786.3161,259.19446,1007.3529,287.05493,796.9036,250.26123,1003.9663,279.93152,765.16644,308.11374,912.8075,333.43356,779.6079,309.68698,926.51154,335.7856,847.25385,302.65973,1000.8413,333.08963,880.5231,297.3948,1036.59,333.77313,893.722,281.30212,1052.0211,324.77753,866.6323,360.9092,997.3194,389.19492
793.1527,312.52283,1036.7448,344.11984,750.8553,282.87863,1058.7821,303.59454,758.4944,272.59924,1072.9102,303.39215,652.1629,335.29175,995.57495,353.93713,664.7617,346.4905,1006.11194,366.0961,739.1475,394.30783,1041.1898,415.71838,784.7059,420.47382,1057.3462,441.11893,804.56604,415.70746,1074.6702,438.12766,721.8239,453.41357,1005.52997,468.16022,789.3783,255.88258,1008.9041,287.03082,799.3745,250.02005,1006.8804,278.5186,748.5238,288.45624,904.88763,310.74432,762.453,292.5806,917.90326,317.3139,842.57495,306.4456,988.04224,335.86304,872.1797,311.62122,1017.34735,341.96902,892.576,301.28833,1035.5608,335.83624,832.1378,350.11258,955.164,376.57797
797.963,318.3828,1040.197,347.45352,752.7786,283.32358,1060.2917,305.4665,762.0034,273.90964,1072.9471,305.33856,656.97876,339.86548,997.074,359.488,670.1487,348.33752,1005.9718,365.88583,749.37067,392.6616,1047.7614,415.6207,795.8342,414.7175,1065.5034,436.45984,815.88983,407.28625,1083.5116,432.28772,732.0053,453.24973,1013.73303,469.12936,794.9169,258.11807,1006.58105,288.04474,802.9364,254.56277,1005.4414,280.12933,802.65045,348.57428,902.248,290.11588,809.6897,337.89526,912.41907,300.35733,826.01685,314.36954,966.5331,343.80865,856.47015,332.626,990.8942,363.08893,881.91626,332.36728,1007.9489,367.56577,802.3428,343.87793,942.79553,370.90683
