PubicSymphysis_X,PubicSymphysis_Y,PubicSymphysis_Z,FemurRHead_X,FemurRHead_Y,FemurRHead_Z,FemurRTrochanter_X,FemurRTrochanter_Y,FemurRTrochanter_Z,FemurRCondyles_X,FemurRCondyles_Y,FemurRCondyles_Z,TibiaRP_X,TibiaRP_Y,TibiaRP_Z,TibiaRHarp_X,TibiaRHarp_Y,TibiaRHarp_Z,TibiaRD_X,TibiaRD_Y,TibiaRD_Z,CalcaneusR_X,CalcaneusR_Y,CalcaneusR_Z,MetatarsalR_X,MetatarsalR_Y,MetatarsalR_Z,FemurLHead_X,FemurLHead_Y,FemurLHead_Z,FemurLTrochanter_X,FemurLTrochanter_Y,FemurLTrochanter_Z,FemurLCondyles_X,FemurLCondyles_Y,FemurLCondyles_Z,TibiaLP_X,TibiaLP_Y,TibiaLP_Z,TibiaLHarp_X,TibiaLHarp_Y,TibiaLHarp_Z,TibiaLD_X,TibiaLD_Y,TibiaLD_Z,CalcaneusL_X,CalcaneusL_Y,CalcaneusL_Z,MetatarsalL_X,MetatarsalL_Y,MetatarsalL_Z
6.02164661226,8.41739592623,4.77149688916,5.31904998815,9.88112995381,4.44070673138,5.99699494387,9.77002769208,3.51967553244,3.42226814558,8.35096532778,6.75224255171,3.5177761179,8.22914395703,6.43502037619,4.98213598751,7.68694325255,5.40839393124,5.13722121612,7.25339226421,4.11946127418,5.28396111531,7.42147772767,3.63672769046,5.02022064943,6.4533031668,6.07394563174,6.44324558861,10.0481403219,5.28992260552,7.2655471283,10.0035625688,4.76670362226,7.06312587143,8.24854282736,6.74614415315,7.17633554838,8.23651897205,6.47245993475,7.45355968128,8.768549902,4.36850528991,7.9697814425,9.02465206784,3.59633726456,7.88730540248,9.45637885469,3.16484012721,7.98662603753,7.24963243631,3.57073260838
5.90303807193,9.04617510042,4.56566641707,4.7311145451,9.88670234346,4.715036664,4.59767196261,10.0304119926,4.42467683952,3.7954333174,8.69097517365,6.78328174023,3.84802469182,8.53161379974,6.48892829783,4.59684148837,7.72860963807,4.84849885674,5.11665926003,7.36648828389,3.84454552767,5.24260310912,7.53538422272,3.33412849829,4.78061920276,6.53323955606,5.56892517691,6.49982876778,10.2647956302,5.24137159668,6.7496848318,10.377731154,5.19432594558,7.13940742022,8.54707372935,6.9350486112,7.15157082372,8.48755656446,6.57048777406,7.66756652971,9.13150313772,4.45341343036,7.94648455437,9.2944995914,3.57824053444,8.05707680633,9.70153896918,3.33748713848,8.16259088733,7.34641353633,4.0324244548
5.69487485658,9.15622892309,4.45307854009,4.7971583155,9.96187803475,4.55885210552,4.57294571954,10.0912557981,4.3189627916,3.89309440401,8.51725910402,6.63292656276,3.91446096782,8.40831195738,6.3122928639,4.55477148768,7.79999934516,4.57250320762,5.02783161119,7.5430001341,3.59715576217,5.14683336396,7.73004034192,3.10305885663,4.59664190593,6.55593726479,5.12040043979,6.33717934471,10.3896287628,5.28853218841,6.58786548554,10.5501908959,5.20941951663,6.75830684077,8.89592982186,7.2598615665,7.02320543712,8.79420308111,6.75627724073,7.5764573217,9.18500063792,4.73361589734,8.0180040718,9.40744657422,3.86687649035,8.16136484171,9.75496034465,3.51741722123,8.30140028157,7.7112465448,4.82565304018
5.88640920991,9.25474209494,4.48941158686,4.62309316905,10.0734086743,4.63676143539,4.47345682133,10.2118149193,4.36433016828,3.80719387166,8.42108008348,6.43735470763,3.81013842862,8.31205775262,6.08710439498,4.55915269512,7.90636957171,4.35939420664,5.0181480338,7.74063398843,3.36689216912,5.11413640904,7.95720329292,2.88127316022,4.6349692263,6.54659624098,4.72770186873,6.23154369906,10.5332268763,5.34166051544,6.53648010229,10.6907971577,5.29436929071,7.01537582693,9.19632941837,7.26124030087,7.02774499164,9.09332685918,6.95560706325,7.50769070549,9.11459986812,5.01978057595,7.8726657035,9.10255859552,4.15090839297,7.96269709531,9.30908115095,3.67930293726,8.21594529037,8.09108083473,5.40719676309
5.95527057982,9.21540982949,4.61808577865,4.46814224317,10.0622084339,4.74744605697,4.33185822234,10.2388673646,4.48553551771,3.74588427663,8.26443106704,6.28929781154,3.78067416937,8.18008764901,5.90195438891,4.57058977652,8.02325958406,4.11207628967,5.09318986266,7.89824825475,3.09332597202,5.14882131297,8.19654032463,2.69622491073,4.72237778095,6.56268694046,4.33013843792,6.22593665279,10.5854023939,5.36770921602,6.53127474408,10.728607381,5.29885846576,6.44610861482,9.68348087693,7.74920891622,6.45663753143,9.47260412952,7.43341959024,7.51967450056,8.89930509293,5.40221610744,7.845056012,8.63640288524,4.65420951567,7.93865279439,8.71909907554,4.0233598269,7.78829780759,8.0114952342,6.17004467053
5.88208645056,9.15042928404,4.69846879961,4.45875146827,10.0740936763,4.80612124043,4.30660349843,10.2836891048,4.58186701319,3.64226247997,8.1372849752,6.16090316801,3.77751628671,8.05429779202,5.76954738905,4.644525436,8.07942831588,3.91371311737,5.06739597482,8.04631445801,2.97965205133,5.14851059586,8.39245059721,2.61458771579,4.70167190829,6.55300278973,4.01381734356,5.99939386248,10.5854397927,5.48798099111,6.2550735571,10.689006161,5.3964510531,6.18876598138,10.1395664688,8.01858250989,6.19600600272,9.86143781878,7.75635131053,7.01055668094,8.7595419309,6.17034112858,7.46444249209,8.31704889865,5.37591731978,7.4433943297,8.28133285984,4.80583896825,7.38168819726,8.00867522507,6.97051612863
5.7576241315,9.20042543288,4.84844309115,4.41907725391,10.1284482715,4.95423618983,4.28589282606,10.3355325482,4.74516441659,3.61382267109,8.01032732009,6.02244012945,3.73134884621,8.00035530183,5.6729299577,4.52911708055,8.07110250973,3.84146121724,5.17135891145,8.17041116345,2.89727110257,5.2661472728,8.57779849977,2.57406381244,4.75768463076,6.5641909554,3.63735012587,5.93164030929,10.5807037023,5.70049340379,6.16385703911,10.7029120303,5.58880827192,6.08119760639,10.466577521,8.29695691411,5.84912208362,10.1888001663,8.16188973937,6.78240427009,8.64492887045,6.6625692728,7.00682148813,8.09837740043,6.20468177111,7.17003965607,7.90180619146,5.65100031018,6.30651833884,7.98822608039,8.05392478727
5.66289852513,9.16713870971,5.04678488517,4.39615921338,10.1652020833,5.11843822567,4.21313675894,10.3756121099,4.94169861201,3.51759891267,7.90407868639,5.90753720144,3.70496237759,7.9387202412,5.47866605689,4.5734111453,8.14345674781,3.67741031576,5.31532150262,8.2540934519,2.78638756485,5.41176911522,8.68578997816,2.525936861,4.80552287668,6.5747255037,3.29888480178,5.71989430614,10.5821207038,5.94871280612,5.99792638274,10.714826312,5.75959483535,5.9009878549,10.6626505301,8.55604496577,5.63920227321,10.3444081173,8.45262352036,6.50035952403,8.51795774363,7.23925015021,6.76011889831,7.94461039483,6.91397443965,6.64408737109,7.65245275814,6.60388087445,5.85372711202,7.92964310848,8.88208971315
5.72308852433,9.20588132173,5.30836674349,4.44582369513,10.266367993,5.29591195626,4.18598606513,10.4413425358,5.08039496794,3.68257726052,7.77361760685,5.59478398003,3.4967141087,7.91782684861,5.32514876916,4.62103201754,8.18205612942,3.62013847504,5.36322022131,8.26667023209,2.7283350073,5.54628158073,8.70510387109,2.52920814108,4.80099356409,6.57087522219,2.91819509396,5.70142113414,10.5415516521,6.16204248376,5.93523028595,10.7251293159,6.02413551239,5.6817670099,10.6804897536,8.79224381315,5.65542653433,10.3239751096,8.58140409897,6.0347087024,8.44272168567,7.92411134581,6.53979568027,7.56303140606,7.58232182135,6.65877471639,7.2644846211,7.08619174034,5.95256947168,7.82551831685,9.60494457188
5.82880055025,9.29102838885,5.70991362154,4.45278775064,10.3281631062,5.52647425282,4.18392976253,10.4623804816,5.33057862681,3.54242460163,7.82054398391,5.51352123202,3.4986547544,8.02327636616,5.15715129894,4.75008123074,8.12690671356,3.51332341422,5.32664500451,8.21316214364,2.69256267614,5.61695837826,8.61289441657,2.52346668999,4.8543417546,6.61625382524,2.51671916278,5.66506879329,10.4974911078,6.44315211375,5.88031961186,10.6920228945,6.32888738986,5.5621103244,10.5555140828,9.12617813679,5.31251970315,10.1887604242,9.02731226648,6.0264355737,8.30395269913,8.28609465225,6.26872105887,7.29067391086,8.1073043003,6.31164852899,7.07463733347,7.67556015226,5.61110983021,7.45367077464,10.1775984071
