PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
1067.6458,360.65314,1338.4567,344.88,1059.8962,330.22235,1320.0651,374.9817,1407.331,353.64767,1335.4972,351.79993,1075.5088,427.39798,1205.4742,336.83072,1072.4055,378.72403,1221.5244,342.55453,988.9705,426.7935,1283.7488,361.8567,1386.2644,351.88467,1324.3495,374.36475,998.118,420.50577,1335.7633,353.12466,1072.778,420.0083,1341.3458,461.85324,1069.8417,426.03677,1240.3131,363.1695,1081.0646,303.03503,1235.7328,354.8211,1060.3773,345.6279,893.6613,388.82272,1067.1346,355.74942,916.7925,391.3045,1069.5609,425.46933,1281.2745,359.4763,1067.3547,306.3612,1323.5112,373.8399,1083.0414,296.0908,1338.5236,352.03406,1073.1266,419.35547,1157.9023,394.17096
1021.369,251.46051,1228.8906,278.49814,1020.7601,195.66228,1218.9602,225.17545,1026.1987,191.2041,1230.6182,218.94313,931.95276,306.74893,1183.193,323.69562,939.99817,298.85556,1195.1982,327.41284,985.51605,307.89105,1269.41,345.39108,1045.4805,314.39023,1312.574,357.98737,1064.1776,303.63684,1324.0951,337.73004,1070.371,397.3827,1136.1322,387.86563,1027.4574,187.85103,1192.3987,237.8977,1036.3883,183.69633,1189.3289,232.25926,991.71906,235.9464,1092.5509,277.6758,999.98816,245.25829,1105.3516,288.48428,1033.3434,289.50455,1180.3926,333.09518,1048.9309,312.48514,1213.8453,358.75687,1066.3301,305.48462,1324.6272,335.1708,1071.8969,398.2307,1333.9836,446.26245
1013.249,255.34457,1218.4484,278.06934,991.0607,216.89632,1211.5165,224.16722,996.2784,210.627,1224.5055,221.39478,895.27264,282.04578,1160.4545,315.6775,902.3101,284.37363,1175.2946,321.65405,973.36444,289.14694,1249.04,322.20853,1028.3472,317.24606,1295.1361,328.19116,1046.7319,316.8651,1205.134,368.83438,972.254,379.27646,1308.5663,430.51382,1020.13153,187.20372,1185.3142,237.85443,1029.7792,184.23695,1180.4984,232.07202,983.5208,227.11668,1081.356,269.9133,991.5421,236.70093,1092.341,283.0392,1012.90704,288.27917,1157.7601,340.0675,1029.6101,323.29327,1183.7075,368.64703,1045.645,320.74353,1206.4122,364.53958,969.6784,379.515,1306.8704,430.69897
979.09717,224.63596,1205.678,280.73026,948.1827,188.41289,1199.8116,229.65852,953.38104,182.7372,1212.1819,226.84016,942.8333,395.4851,1136.8182,303.7863,932.7441,297.0984,1149.7208,307.3164,926.88763,286.50812,1230.9731,307.99335,981.6006,269.2774,1271.3953,313.62494,991.3052,256.77338,1284.0266,294.90024,944.05963,386.79117,1261.0356,403.16708,1012.79584,190.24907,1177.7753,242.50917,1025.1711,188.54437,1174.107,235.91875,983.9795,225.66196,1074.8063,269.84213,990.1923,236.92116,1084.1462,283.43063,796.97955,392.32516,1136.1862,349.19995,806.78046,431.19083,1156.545,381.79715,832.6606,494.6149,1179.9996,380.58966,822.2164,502.04083,1076.9612,403.03918
982.3507,263.65823,1194.0277,286.46188,941.3861,194.28923,1194.3137,236.91069,949.27466,186.2995,1207.8248,235.23871,926.1288,401.38794,1113.9812,284.6366,934.0474,203.9603,1129.117,291.44785,926.657,284.95944,1207.6028,310.5554,958.64575,279.18326,1251.675,320.73706,965.87933,269.06924,1269.6538,307.84152,924.6843,391.44037,1207.6312,396.39835,1009.3752,203.29384,1174.3973,248.40865,1018.7447,200.83034,1172.5524,242.25243,980.3551,229.85387,1069.7136,279.68118,986.0243,245.52342,1079.9651,292.8561,807.38306,391.13852,1117.1046,362.81827,817.8708,430.38278,1136.5336,395.32446,834.4414,438.1354,1159.614,396.6793,922.718,386.36862,1056.9882,420.4414
956.50354,251.03587,1182.8005,294.7386,936.8252,202.59863,1185.6132,239.15901,946.34924,198.49873,1199.0165,239.40022,907.6417,412.97574,1095.9907,271.06516,947.7874,204.44962,1102.8375,280.84155,929.1306,306.7973,1182.9677,321.6296,928.6022,314.21902,1222.098,346.11734,959.68823,298.76843,1243.8845,335.8261,904.788,407.8208,1158.6813,384.72052,1004.7251,216.96852,1166.129,257.55362,1016.1298,214.95503,1166.3987,250.73798,988.1352,252.42334,1072.1945,285.36426,987.50037,264.2593,1078.4363,298.38834,814.6864,384.94235,1106.1254,372.93143,831.15967,432.6638,1127.1133,409.59973,849.4862,433.87283,1151.5305,407.08862,905.0552,405.7739,1045.296,443.1357
943.6729,250.85547,1173.9559,307.0087,938.7389,217.70872,1177.2146,250.11133,952.3384,218.17964,1191.9159,251.05138,912.8306,297.49838,1087.007,258.8923,875.7693,332.69772,1095.8978,272.92746,919.5372,315.806,1158.5592,339.02826,844.5983,429.231,1119.7356,427.8514,863.484,430.66953,1139.5049,428.70923,815.6078,501.41522,1047.7046,462.57364,999.3096,234.31117,1168.1525,274.62146,1009.9151,231.1414,1166.9291,267.96317,917.4163,294.77054,1072.4089,307.0213,935.5292,300.21393,1079.4086,315.28387,823.64246,385.90485,1105.4491,387.44513,843.86395,433.34006,1185.2279,370.2891,860.76996,431.81924,1207.081,366.45328,820.44543,503.98608,1047.4434,464.49265
934.0388,239.25525,1165.1096,322.01694,959.21344,242.57202,1175.3005,263.9319,967.9732,238.19618,1190.5933,267.82974,798.17163,355.70306,1078.7906,255.45052,812.306,354.0871,1085.8768,273.02942,912.17535,323.41986,1108.0381,394.24863,857.1854,425.56183,1127.1233,435.3195,814.6439,461.24753,1149.3169,431.0797,885.7302,393.1814,1058.9946,463.58005,997.8257,251.3458,1166.3668,293.2187,1007.903,250.0518,1164.1704,285.55988,978.02966,284.86823,1076.0024,259.78488,830.18933,477.93942,1086.4315,334.1411,840.42957,392.14188,1106.6978,394.61172,855.3045,427.226,1127.3705,432.8748,870.9675,427.2807,1161.8547,388.78397,823.4019,501.22656,1059.84,464.56107
957.58875,297.01108,1161.4985,336.80792,970.1622,266.07684,1171.9088,285.7179,971.099,249.85895,1186.7096,287.14368,959.6185,414.18362,1073.629,252.76146,841.9683,373.6068,1080.1176,266.13904,911.39435,333.9938,1111.6019,398.5785,865.11615,423.0521,1136.0612,434.43805,883.0835,426.1473,1155.0746,434.2727,882.76404,387.50906,1032.4296,384.78336,996.6604,261.77975,1164.9905,306.8803,1006.46,259.50073,1163.3339,296.97232,964.26495,290.35254,1072.7954,326.7103,976.40985,293.11386,1076.64,269.10056,848.2829,393.48697,1107.3615,395.01636,864.1227,427.92856,1136.1086,432.09546,882.08105,432.32245,1157.899,430.77972,824.3684,501.01636,1069.681,466.21225
806.8411,451.6684,1154.3904,345.7048,949.3251,240.44646,1169.7749,292.63474,1002.2494,269.9695,1185.4005,300.18066,740.67535,379.10202,1075.7476,327.02417,815.20386,339.04977,1083.3931,340.06543,830.2053,358.16745,1120.036,396.8788,923.34125,353.74585,1063.4437,405.1345,935.52954,350.0609,1167.2028,432.73624,879.69653,397.72345,1077.0294,463.90982,995.71313,268.80347,1161.626,307.48322,1005.11676,266.47647,1162.3552,303.6967,949.1316,278.8104,1066.9717,260.2262,962.6205,297.0097,1066.9181,277.71692,817.3622,331.93402,1113.4135,393.89847,805.9981,381.0058,1147.5214,432.5525,891.7502,432.21,1169.158,431.62747,824.96045,500.26346,1078.0848,465.40494
