PubicSymphysis_cam1_X,PubicSymphysis_cam1_Y,PubicSymphysis_cam2_X,PubicSymphysis_cam2_Y,FemurRHead_cam1_X,FemurRHead_cam1_Y,FemurRHead_cam2_X,FemurRHead_cam2_Y,FemurRTrochanter_cam1_X,FemurRTrochanter_cam1_Y,FemurRTrochanter_cam2_X,FemurRTrochanter_cam2_Y,FemurRCondyles_cam1_X,FemurRCondyles_cam1_Y,FemurRCondyles_cam2_X,FemurRCondyles_cam2_Y,TibiaRP_cam1_X,TibiaRP_cam1_Y,TibiaRP_cam2_X,TibiaRP_cam2_Y,TibiaRHarp_cam1_X,TibiaRHarp_cam1_Y,TibiaRHarp_cam2_X,TibiaRHarp_cam2_Y,TibiaRD_cam1_X,TibiaRD_cam1_Y,TibiaRD_cam2_X,TibiaRD_cam2_Y,CalcaneusR_cam1_X,CalcaneusR_cam1_Y,CalcaneusR_cam2_X,CalcaneusR_cam2_Y,MetatarsalR_cam1_X,MetatarsalR_cam1_Y,MetatarsalR_cam2_X,MetatarsalR_cam2_Y,FemurLHead_cam1_X,FemurLHead_cam1_Y,FemurLHead_cam2_X,FemurLHead_cam2_Y,FemurLTrochanter_cam1_X,FemurLTrochanter_cam1_Y,FemurLTrochanter_cam2_X,FemurLTrochanter_cam2_Y,FemurLCondyles_cam1_X,FemurLCondyles_cam1_Y,FemurLCondyles_cam2_X,FemurLCondyles_cam2_Y,TibiaLP_cam1_X,TibiaLP_cam1_Y,TibiaLP_cam2_X,TibiaLP_cam2_Y,TibiaLHarp_cam1_X,TibiaLHarp_cam1_Y,TibiaLHarp_cam2_X,TibiaLHarp_cam2_Y,TibiaLD_cam1_X,TibiaLD_cam1_Y,TibiaLD_cam2_X,TibiaLD_cam2_Y,CalcaneusL_cam1_X,CalcaneusL_cam1_Y,CalcaneusL_cam2_X,CalcaneusL_cam2_Y,MetatarsalL_cam1_X,MetatarsalL_cam1_Y,MetatarsalL_cam2_X,MetatarsalL_cam2_Y
-1.1322279,-0.55676603,0.68406296,0.94873476,8.031008,-0.22967625,2.9683194,0.27174306,-0.5132208,5.3393693,1.1411595,-0.0068774223,0.84054685,894.1864,0.79227495,0.24726987,1.9639153,-3.3247676,-0.45248127,5.226777,-7.478776,-1.3342719,-3.315919,2.9907804,-2.003779,-0.33366728,1914.4377,0.05240202,0.19811463,-6.22921,-2.5985065,-1.0565987,-7.0996504,0.619277,-0.965436,-1.7933598,8.123086,1.5562496,1.6211576,-0.13217926,1.6412694,0.5558286,0.57309127,-2.5485663,2.400368,893.13226,1.6224556,1.3701003,-1.5580711,0.7706659,-1.4534516,-2.4996963,0.42985153,892.48596,-0.052083015,-0.3094163,0.28085494,-1.601501,1913.5133,0.3988366,-1.5720825,1.7476978,0.071941376,0.803483,-1.8846011,0.39465952,-2.938921,-0.13085556
909.69763,317.09772,1023.0068,350.77905,875.04126,268.17252,1028.6134,301.98752,882.80725,264.10403,1041.3092,301.15894,800.914,334.97534,964.0592,365.92874,812.17883,341.04385,975.387,371.30777,882.94617,369.5039,1039.6415,398.97992,920.7898,377.53406,1076.5242,411.05954,934.39764,366.60184,1094.1393,401.71826,883.7686,435.63013,1023.9883,464.9485,927.66296,264.79968,998.32983,306.57672,937.8717,265.45767,995.4565,300.73193,883.7659,290.29468,891.94293,319.72693,903.76984,305.8868,903.71716,329.60788,945.0883,343.8149,1033.4916,401.84445,966.52313,369.34827,1078.0634,410.12674,985.3752,370.74457,1096.5243,396.4283,929.0369,376.54913,1023.7624,466.52393
910.7597,317.9404,1022.578,347.61618,874.2202,266.35724,1028.3883,299.04694,881.9976,259.46002,1039.6888,296.42206,801.54803,339.02087,968.44965,372.15073,814.3242,343.7448,981.7061,379.19763,893.3577,364.65936,1045.1241,395.30362,931.75464,372.04434,1083.1049,406.61133,945.1958,358.9913,1099.311,394.14337,895.8399,433.53464,1034.1814,467.5247,928.5729,262.69745,995.2479,303.49457,940.3925,261.77335,992.7405,297.08078,883.5322,283.88354,890.2749,310.98993,898.2721,299.06317,899.3977,322.17026,936.8411,343.48013,1041.301,397.33252,959.7257,371.71716,1085.2803,404.8309,977.176,375.92975,1100.5664,390.34763,895.82404,435.4103,1036.1732,465.1579
914.1845,315.88306,1022.0187,348.7878,878.74194,264.8591,1027.8506,297.00153,885.00275,256.78162,1038.5245,293.57654,806.7177,344.3898,971.71405,373.52997,819.5822,345.7515,982.7974,377.91895,896.99646,362.83292,1051.4426,392.962,938.41614,368.3627,1088.1212,402.6453,947.8227,356.6057,1103.5192,387.98456,906.56964,433.75824,1047.6499,466.82413,930.7661,258.78333,991.4019,302.56665,941.97845,256.94098,989.96674,295.14783,877.4756,273.48102,884.6812,299.95303,908.20337,304.9448,893.92163,314.3566,930.6533,342.56613,947.04626,382.78156,946.7103,373.16074,968.68835,416.13562,966.23553,384.27222,984.78314,421.46814,912.7632,379.2446,899.51154,406.90103
916.9582,314.39725,1017.71716,346.4638,881.49146,261.32416,1023.6842,292.23938,887.04297,251.46733,1035.4275,288.16562,814.63196,350.81384,975.4915,372.857,827.54877,348.60034,988.4599,378.6115,906.91583,357.78378,1055.3064,388.86392,944.6318,359.99472,1092.6532,396.82462,955.6387,348.5278,1106.1969,382.05396,917.6646,432.77863,1058.4926,463.97092,933.31335,254.8343,987.7143,297.0789,944.82306,255.47057,986.9063,290.76132,877.7431,268.09863,881.8578,293.9865,884.2823,280.87918,888.6936,311.0892,920.0416,343.7535,929.8596,382.96954,938.0549,387.60803,947.5484,419.4826,955.3877,391.4754,968.38324,428.41873,896.1383,382.2679,884.08887,413.3224
922.76794,308.90714,1015.588,346.2904,886.2638,257.72482,1021.42957,291.92267,890.4898,248.81966,1032.0063,285.27927,820.9859,351.5104,979.5617,375.4331,834.921,352.15503,993.3524,379.75006,919.10736,353.00656,1059.2892,386.36353,952.4705,354.9791,1095.7993,392.6072,961.68335,337.3415,1106.738,376.02704,931.61865,426.97293,1069.1437,464.9421,934.32605,251.95406,983.5364,296.79688,946.2778,252.3281,982.95184,289.13113,881.24457,264.95062,879.1814,292.35416,885.18243,276.25302,883.24744,309.8077,911.8758,355.37482,913.7249,389.4959,925.4126,394.0373,924.8932,425.80807,942.7077,401.14114,943.3183,435.25177,877.8503,388.04602,847.4163,420.92184
926.9429,307.2584,1012.53125,342.93103,886.89874,256.61765,1018.6943,288.43466,890.7192,248.16998,1029.4877,282.4258,828.7372,353.57584,983.31714,375.67572,845.8641,354.19476,997.18445,379.97467,921.48016,348.92102,1061.8728,384.4081,958.76385,350.0175,1096.8884,389.00085,967.93665,332.75504,1106.7812,371.0151,946.77985,429.43304,1079.5015,464.70947,934.1869,249.49803,978.43976,293.66437,946.24347,249.41438,976.85974,286.47647,879.3458,264.19345,876.66626,293.69632,883.4667,275.91678,881.09625,310.73193,910.5453,357.99734,898.91187,395.78967,912.911,401.7731,906.46545,432.581,928.4588,408.75925,924.8044,440.63052,862.61206,406.1036,824.2124,438.1799
930.88324,306.17047,1009.20557,344.04367,888.0063,255.38358,1015.5754,286.5294,892.01917,246.25926,1025.3647,280.2985,834.4379,352.97418,986.352,375.33173,851.302,352.02786,999.0753,378.44626,926.68024,346.2348,1064.3835,382.98398,965.87683,346.8548,1097.4838,385.78897,973.2688,328.15222,1105.8528,367.5731,959.04047,429.46594,1089.0573,464.08594,936.2145,249.12305,975.4571,294.46756,949.2859,248.81667,972.61884,287.13284,882.93085,266.3803,872.4167,298.70016,888.75195,282.38922,874.7769,314.6638,905.16345,367.30136,889.618,398.13217,905.0252,409.93472,897.87787,439.85257,919.8863,414.71088,916.98236,446.93906,841.3515,408.70578,817.23267,453.6568
933.87164,305.52808,1007.14166,342.9882,889.45844,253.90977,1012.8844,285.15817,893.1935,244.05223,1022.67145,277.69476,839.82837,352.36783,986.9657,375.3406,853.5057,348.92856,998.58813,376.74844,929.18774,345.62976,1065.6566,382.2776,968.6288,344.72537,1097.3019,385.26254,974.827,325.33716,1105.5598,364.69238,971.24884,428.7706,1098.4462,463.86023,939.2618,249.43423,973.043,295.62933,951.2702,249.72029,970.28253,287.5114,887.52356,276.42227,868.1675,307.2557,892.3668,289.12036,872.7004,323.3935,902.5989,372.35458,890.35535,402.47473,904.69305,414.19247,900.88275,444.5601,917.4702,418.90344,920.42505,451.97217,849.0335,439.90744,820.95013,460.60074
937.1835,305.55768,1004.6314,342.4768,891.162,254.63737,1008.9366,285.93335,896.19385,244.21341,1018.57733,278.08112,841.5064,348.6758,986.24695,374.44238,854.23474,347.79645,999.1832,376.72717,929.76495,342.41797,1064.4258,380.06207,969.02423,343.70892,1097.8872,384.22348,973.6083,324.07697,1104.2579,361.4804,984.3745,424.2746,1110.2429,461.08176,943.35956,249.6407,970.4896,295.95807,956.20807,249.26855,968.9457,288.51373,890.47107,276.25192,868.296,309.82343,896.2646,290.8834,873.14844,324.3609,910.09973,373.5462,897.0824,404.45786,911.6909,413.04056,911.3178,443.74637,926.1632,415.32346,932.05133,448.37265,856.91956,442.66028,831.55493,461.4358
